"","x"
"713","Tb927.11.16800"
"714","Tb927.11.16820"
"715","Tb927.11.16920"
"716","Tb927.11.17000"
"717","Tb927.1.20"
"718","Tb927.1.70"
"719","Tb927.1.110"
"720","Tb927.1.120"
"721","Tb927.1.190"
"722","Tb927.1.220"
"723","Tb927.1.230"
"724","Tb927.1.290"
"725","Tb927.1.300"
"726","Tb927.1.330"
"727","Tb927.1.410"
"728","Tb927.1.420"
"729","Tb927.1.450"
"730","Tb927.1.480"
"731","Tb927.1.500"
"732","Tb927.1.540"
"733","Tb927.1.550"
"734","Tb927.1.560"
"735","Tb927.1.570"
"736","Tb927.1.580"
"737","Tb927.1.590"
"738","Tb927.1.600"
"739","Tb927.1.640"
"740","Tb927.1.660"
"741","Tb927.1.680"
"742","Tb927.1.730"
"743","Tb927.1.770"
"744","Tb927.1.780"
"745","Tb927.1.790"
"746","Tb927.1.800"
"747","Tb927.1.860"
"748","Tb927.1.880"
"749","Tb927.1.890"
"750","Tb927.1.990"
"751","Tb927.1.1000"
"752","Tb927.1.1010"
"753","Tb927.1.1020"
"754","Tb927.1.1080"
"755","Tb927.1.1100"
"756","Tb927.1.1130"
"757","Tb927.1.1140"
"758","Tb927.1.1160"
"759","Tb927.1.1240"
"760","Tb927.1.1250"
"761","Tb927.1.1270"
"762","Tb927.1.1330"
"763","Tb927.1.1350"
"764","Tb927.1.1370"
"765","Tb927.1.1390"
"766","Tb927.1.1450"
"767","Tb927.1.1540"
"768","Tb927.1.1550"
"769","Tb927.1.1560"
"770","Tb927.1.1600"
"771","Tb927.1.1620"
"772","Tb927.1.1630"
"773","Tb927.1.1640"
"774","Tb927.1.1670"
"775","Tb927.1.1680"
"776","Tb927.1.1690"
"777","Tb927.1.1700"
"778","Tb927.1.1720"
"779","Tb927.1.1780"
"780","Tb927.1.1790"
"781","Tb927.1.1800"
"782","Tb927.1.1820"
"783","Tb927.1.1830"
"784","Tb927.1.1860"
"785","Tb927.1.1930"
"786","Tb927.1.1980"
"787","Tb927.1.1990"
"788","Tb927.1.2100"
"789","Tb927.1.2150"
"790","Tb927.1.2160"
"791","Tb927.1.2170"
"792","Tb927.1.2180"
"793","Tb927.1.2190"
"794","Tb927.1.2210"
"795","Tb927.1.2250"
"796","Tb927.1.2280"
"797","Tb927.1.2300"
"798","Tb927.1.2400"
"799","Tb927.1.2410"
"800","Tb927.1.2570"
"801","Tb927.1.2580"
"802","Tb927.1.2590"
"803","Tb927.1.2640"
"804","Tb927.1.2710"
"805","Tb927.1.2740"
