ID	Name	Bgd count	Result count	Result gene list	Pct of bgd	Fold enrichment	Odds ratio	P-value	Benjamini	Bonferroni
GO:0043229	intracellular organelle	4424	214	Tb927.1.120,Tb927.1.1370,Tb927.1.1540,Tb927.1.1620,Tb927.1.1700,Tb927.1.2580,Tb927.1.2670,Tb927.1.2750,Tb927.1.3390,Tb927.1.3450,Tb927.1.540,Tb927.1.560,Tb927.1.880,Tb927.10.10010,Tb927.10.11030,Tb927.10.12400,Tb927.10.12430,Tb927.10.12980,Tb927.10.13180,Tb927.10.13270,Tb927.10.13310,Tb927.10.1340,Tb927.10.13710,Tb927.10.13730,Tb927.10.14170,Tb927.10.14330,Tb927.10.14680,Tb927.10.14870,Tb927.10.15170,Tb927.10.15180,Tb927.10.15370,Tb927.10.1560,Tb927.10.16010,Tb927.10.170,Tb927.10.1720,Tb927.10.1960,Tb927.10.2310,Tb927.10.2620,Tb927.10.2700,Tb927.10.3560,Tb927.10.3770,Tb927.10.3790,Tb927.10.3950,Tb927.10.4330,Tb927.10.5660,Tb927.10.5920,Tb927.10.6220,Tb927.10.6260,Tb927.10.6320,Tb927.10.6530,Tb927.10.6630,Tb927.10.6680,Tb927.10.7050,Tb927.10.7500,Tb927.10.7710,Tb927.10.7810,Tb927.10.880,Tb927.10.8980,Tb927.10.9020,Tb927.10.9130,Tb927.10.9200,Tb927.10.9780,Tb927.11.10050,Tb927.11.10420,Tb927.11.10480,Tb927.11.11330,Tb927.11.11380,Tb927.11.1260,Tb927.11.12760,Tb927.11.13930,Tb927.11.14310,Tb927.11.14700,Tb927.11.14710,Tb927.11.14830,Tb927.11.14950,Tb927.11.15370,Tb927.11.15430,Tb927.11.15460,Tb927.11.15630,Tb927.11.15830,Tb927.11.15960,Tb927.11.1790,Tb927.11.1800,Tb927.11.1900,Tb927.11.1990,Tb927.11.2000,Tb927.11.2100,Tb927.11.2120,Tb927.11.2300,Tb927.11.2510,Tb927.11.2640,Tb927.11.2940,Tb927.11.3070,Tb927.11.3840,Tb927.11.3890,Tb927.11.4190,Tb927.11.420,Tb927.11.4230,Tb927.11.460,Tb927.11.4980,Tb927.11.5170,Tb927.11.5250,Tb927.11.5920,Tb927.11.6790,Tb927.11.7840,Tb927.11.8050,Tb927.11.8270,Tb927.11.9080,Tb927.11.9210,Tb927.11.9310,Tb927.2.1330,Tb927.2.2230,Tb927.2.2950,Tb927.2.2970,Tb927.2.450,Tb927.2.4550,Tb927.2.470,Tb927.2.4720,Tb927.2.5000,Tb927.2.510,Tb927.2.560,Tb927.3.1350,Tb927.3.2750,Tb927.3.3510,Tb927.3.3590,Tb927.3.3970,Tb927.3.620,Tb927.4.2030,Tb927.4.2040,Tb927.4.2310,Tb927.4.2560,Tb927.4.2630,Tb927.4.3150,Tb927.4.330,Tb927.4.3840,Tb927.4.3850,Tb927.4.4030,Tb927.4.4650,Tb927.4.4710,Tb927.4.4910,Tb927.5.1150,Tb927.5.2380,Tb927.5.2650,Tb927.5.2940,Tb927.5.3230,Tb927.5.3810,Tb927.5.3830,Tb927.5.4010,Tb927.5.4180,Tb927.5.4270,Tb927.5.4420,Tb927.5.840,Tb927.6.1900,Tb927.6.2170,Tb927.6.2420,Tb927.6.2650,Tb927.6.2780,Tb927.6.3210,Tb927.6.630,Tb927.6.670,Tb927.6.830,Tb927.7.2170,Tb927.7.270,Tb927.7.3380,Tb927.7.3410,Tb927.7.4220,Tb927.7.4820,Tb927.7.5480,Tb927.7.5760,Tb927.7.650,Tb927.7.700,Tb927.8.1260,Tb927.8.1270,Tb927.8.1410,Tb927.8.1510,Tb927.8.2000,Tb927.8.2500,Tb927.8.2570,Tb927.8.2600,Tb927.8.3300,Tb927.8.3750,Tb927.8.4290,Tb927.8.4380,Tb927.8.5040,Tb927.8.5090,Tb927.8.5100,Tb927.8.5490,Tb927.8.5670,Tb927.8.5820,Tb927.8.5990,Tb927.8.6750,Tb927.8.6770,Tb927.8.7460,Tb927.8.900,Tb927.9.10010,Tb927.9.10230,Tb927.9.10400,Tb927.9.10960,Tb927.9.13340,Tb927.9.1340,Tb927.9.13520,Tb927.9.14410,Tb927.9.15060,Tb927.9.15330,Tb927.9.2120,Tb927.9.2900,Tb927.9.5150,Tb927.9.5190,Tb927.9.6210,Tb927.9.6710,Tb927.9.6760,Tb927.9.7670,Tb927.9.8200,Tb927.9.8950,	4.8	1.26	1.96	6.42541694131e-08	9.05399659912e-07	9.95939625903e-06
GO:0005819	spindle	54	13	Tb927.10.1560,Tb927.11.2640,Tb927.11.6790,Tb927.11.9080,Tb927.5.840,Tb927.7.2170,Tb927.7.650,Tb927.7.700,Tb927.8.1260,Tb927.8.1270,Tb927.8.3750,Tb927.9.1340,Tb927.9.2900,	24.1	6.26	8.25	8.26294516812e-08	1.06729708422e-06	1.28075650106e-05
GO:0005623	cell	6023	266	Tb927.1.120,Tb927.1.1270,Tb927.1.1370,Tb927.1.1540,Tb927.1.1620,Tb927.1.1700,Tb927.1.2580,Tb927.1.2670,Tb927.1.2750,Tb927.1.3390,Tb927.1.3450,Tb927.1.540,Tb927.1.560,Tb927.1.880,Tb927.10.10010,Tb927.10.10200,Tb927.10.1060,Tb927.10.11030,Tb927.10.11380,Tb927.10.12330,Tb927.10.12400,Tb927.10.12430,Tb927.10.12710,Tb927.10.12980,Tb927.10.13180,Tb927.10.13270,Tb927.10.13310,Tb927.10.1340,Tb927.10.13710,Tb927.10.13730,Tb927.10.14170,Tb927.10.14330,Tb927.10.14680,Tb927.10.14790,Tb927.10.14870,Tb927.10.14920,Tb927.10.15170,Tb927.10.15180,Tb927.10.15370,Tb927.10.1560,Tb927.10.16010,Tb927.10.170,Tb927.10.1720,Tb927.10.1960,Tb927.10.2240,Tb927.10.2310,Tb927.10.2620,Tb927.10.2700,Tb927.10.3560,Tb927.10.3770,Tb927.10.3790,Tb927.10.3950,Tb927.10.4330,Tb927.10.4640,Tb927.10.5660,Tb927.10.5670,Tb927.10.5920,Tb927.10.6220,Tb927.10.6260,Tb927.10.6320,Tb927.10.6530,Tb927.10.6630,Tb927.10.6680,Tb927.10.7050,Tb927.10.7500,Tb927.10.7710,Tb927.10.7810,Tb927.10.8190,Tb927.10.880,Tb927.10.8980,Tb927.10.9020,Tb927.10.9130,Tb927.10.9200,Tb927.10.9780,Tb927.11.10050,Tb927.11.10420,Tb927.11.10480,Tb927.11.11330,Tb927.11.11380,Tb927.11.1260,Tb927.11.12760,Tb927.11.13930,Tb927.11.14250,Tb927.11.14310,Tb927.11.14700,Tb927.11.14710,Tb927.11.14830,Tb927.11.14950,Tb927.11.15370,Tb927.11.15420,Tb927.11.15430,Tb927.11.15460,Tb927.11.15630,Tb927.11.15830,Tb927.11.15940,Tb927.11.15960,Tb927.11.16760,Tb927.11.1790,Tb927.11.1800,Tb927.11.1900,Tb927.11.1990,Tb927.11.2000,Tb927.11.2100,Tb927.11.2120,Tb927.11.2300,Tb927.11.2510,Tb927.11.2630,Tb927.11.2640,Tb927.11.2940,Tb927.11.3070,Tb927.11.3240,Tb927.11.3730,Tb927.11.3840,Tb927.11.3890,Tb927.11.4190,Tb927.11.420,Tb927.11.4230,Tb927.11.4530,Tb927.11.460,Tb927.11.4980,Tb927.11.5170,Tb927.11.5250,Tb927.11.5840,Tb927.11.5920,Tb927.11.6680,Tb927.11.6790,Tb927.11.7840,Tb927.11.8050,Tb927.11.8270,Tb927.11.9080,Tb927.11.9210,Tb927.11.9310,Tb927.11.9610,Tb927.11.9640,Tb927.2.1330,Tb927.2.2060,Tb927.2.2230,Tb927.2.2950,Tb927.2.2970,Tb927.2.3780,Tb927.2.450,Tb927.2.4550,Tb927.2.470,Tb927.2.4720,Tb927.2.5000,Tb927.2.510,Tb927.2.5160,Tb927.2.560,Tb927.3.1350,Tb927.3.2680,Tb927.3.2750,Tb927.3.2900,Tb927.3.3510,Tb927.3.3590,Tb927.3.3970,Tb927.3.5340,Tb927.3.620,Tb927.4.1900,Tb927.4.2030,Tb927.4.2040,Tb927.4.2310,Tb927.4.2560,Tb927.4.2630,Tb927.4.3150,Tb927.4.330,Tb927.4.3840,Tb927.4.3850,Tb927.4.4030,Tb927.4.4650,Tb927.4.4710,Tb927.4.4910,Tb927.4.5100,Tb927.5.1150,Tb927.5.1460,Tb927.5.2320,Tb927.5.2380,Tb927.5.2520,Tb927.5.2570,Tb927.5.2650,Tb927.5.2940,Tb927.5.3230,Tb927.5.3810,Tb927.5.3830,Tb927.5.4010,Tb927.5.4180,Tb927.5.4270,Tb927.5.4420,Tb927.5.840,Tb927.6.1900,Tb927.6.2170,Tb927.6.2420,Tb927.6.2650,Tb927.6.2780,Tb927.6.2890,Tb927.6.3210,Tb927.6.3220,Tb927.6.4370,Tb927.6.630,Tb927.6.670,Tb927.6.830,Tb927.7.2170,Tb927.7.270,Tb927.7.3380,Tb927.7.3410,Tb927.7.4220,Tb927.7.4820,Tb927.7.5480,Tb927.7.5760,Tb927.7.6090,Tb927.7.650,Tb927.7.700,Tb927.7.7050,Tb927.7.970,Tb927.8.1260,Tb927.8.1270,Tb927.8.1410,Tb927.8.1510,Tb927.8.1600,Tb927.8.1750,Tb927.8.2000,Tb927.8.2140,Tb927.8.2500,Tb927.8.2570,Tb927.8.2600,Tb927.8.3150,Tb927.8.3300,Tb927.8.3750,Tb927.8.3850,Tb927.8.4290,Tb927.8.4380,Tb927.8.5040,Tb927.8.5090,Tb927.8.5100,Tb927.8.5490,Tb927.8.5670,Tb927.8.5820,Tb927.8.5990,Tb927.8.6750,Tb927.8.6770,Tb927.8.7460,Tb927.8.8290,Tb927.8.900,Tb927.9.10010,Tb927.9.10230,Tb927.9.10400,Tb927.9.10710,Tb927.9.10960,Tb927.9.11270,Tb927.9.13340,Tb927.9.1340,Tb927.9.13520,Tb927.9.14410,Tb927.9.15060,Tb927.9.15330,Tb927.9.2120,Tb927.9.2900,Tb927.9.5150,Tb927.9.5190,Tb927.9.6210,Tb927.9.6430,Tb927.9.6710,Tb927.9.6760,Tb927.9.7250,Tb927.9.7670,Tb927.9.8200,Tb927.9.8950,	4.4	1.15	2.41	1.2839156359e-07	1.42147802546e-06	1.99006923564e-05
GO:0044464	cell part	6023	266	Tb927.1.120,Tb927.1.1270,Tb927.1.1370,Tb927.1.1540,Tb927.1.1620,Tb927.1.1700,Tb927.1.2580,Tb927.1.2670,Tb927.1.2750,Tb927.1.3390,Tb927.1.3450,Tb927.1.540,Tb927.1.560,Tb927.1.880,Tb927.10.10010,Tb927.10.10200,Tb927.10.1060,Tb927.10.11030,Tb927.10.11380,Tb927.10.12330,Tb927.10.12400,Tb927.10.12430,Tb927.10.12710,Tb927.10.12980,Tb927.10.13180,Tb927.10.13270,Tb927.10.13310,Tb927.10.1340,Tb927.10.13710,Tb927.10.13730,Tb927.10.14170,Tb927.10.14330,Tb927.10.14680,Tb927.10.14790,Tb927.10.14870,Tb927.10.14920,Tb927.10.15170,Tb927.10.15180,Tb927.10.15370,Tb927.10.1560,Tb927.10.16010,Tb927.10.170,Tb927.10.1720,Tb927.10.1960,Tb927.10.2240,Tb927.10.2310,Tb927.10.2620,Tb927.10.2700,Tb927.10.3560,Tb927.10.3770,Tb927.10.3790,Tb927.10.3950,Tb927.10.4330,Tb927.10.4640,Tb927.10.5660,Tb927.10.5670,Tb927.10.5920,Tb927.10.6220,Tb927.10.6260,Tb927.10.6320,Tb927.10.6530,Tb927.10.6630,Tb927.10.6680,Tb927.10.7050,Tb927.10.7500,Tb927.10.7710,Tb927.10.7810,Tb927.10.8190,Tb927.10.880,Tb927.10.8980,Tb927.10.9020,Tb927.10.9130,Tb927.10.9200,Tb927.10.9780,Tb927.11.10050,Tb927.11.10420,Tb927.11.10480,Tb927.11.11330,Tb927.11.11380,Tb927.11.1260,Tb927.11.12760,Tb927.11.13930,Tb927.11.14250,Tb927.11.14310,Tb927.11.14700,Tb927.11.14710,Tb927.11.14830,Tb927.11.14950,Tb927.11.15370,Tb927.11.15420,Tb927.11.15430,Tb927.11.15460,Tb927.11.15630,Tb927.11.15830,Tb927.11.15940,Tb927.11.15960,Tb927.11.16760,Tb927.11.1790,Tb927.11.1800,Tb927.11.1900,Tb927.11.1990,Tb927.11.2000,Tb927.11.2100,Tb927.11.2120,Tb927.11.2300,Tb927.11.2510,Tb927.11.2630,Tb927.11.2640,Tb927.11.2940,Tb927.11.3070,Tb927.11.3240,Tb927.11.3730,Tb927.11.3840,Tb927.11.3890,Tb927.11.4190,Tb927.11.420,Tb927.11.4230,Tb927.11.4530,Tb927.11.460,Tb927.11.4980,Tb927.11.5170,Tb927.11.5250,Tb927.11.5840,Tb927.11.5920,Tb927.11.6680,Tb927.11.6790,Tb927.11.7840,Tb927.11.8050,Tb927.11.8270,Tb927.11.9080,Tb927.11.9210,Tb927.11.9310,Tb927.11.9610,Tb927.11.9640,Tb927.2.1330,Tb927.2.2060,Tb927.2.2230,Tb927.2.2950,Tb927.2.2970,Tb927.2.3780,Tb927.2.450,Tb927.2.4550,Tb927.2.470,Tb927.2.4720,Tb927.2.5000,Tb927.2.510,Tb927.2.5160,Tb927.2.560,Tb927.3.1350,Tb927.3.2680,Tb927.3.2750,Tb927.3.2900,Tb927.3.3510,Tb927.3.3590,Tb927.3.3970,Tb927.3.5340,Tb927.3.620,Tb927.4.1900,Tb927.4.2030,Tb927.4.2040,Tb927.4.2310,Tb927.4.2560,Tb927.4.2630,Tb927.4.3150,Tb927.4.330,Tb927.4.3840,Tb927.4.3850,Tb927.4.4030,Tb927.4.4650,Tb927.4.4710,Tb927.4.4910,Tb927.4.5100,Tb927.5.1150,Tb927.5.1460,Tb927.5.2320,Tb927.5.2380,Tb927.5.2520,Tb927.5.2570,Tb927.5.2650,Tb927.5.2940,Tb927.5.3230,Tb927.5.3810,Tb927.5.3830,Tb927.5.4010,Tb927.5.4180,Tb927.5.4270,Tb927.5.4420,Tb927.5.840,Tb927.6.1900,Tb927.6.2170,Tb927.6.2420,Tb927.6.2650,Tb927.6.2780,Tb927.6.2890,Tb927.6.3210,Tb927.6.3220,Tb927.6.4370,Tb927.6.630,Tb927.6.670,Tb927.6.830,Tb927.7.2170,Tb927.7.270,Tb927.7.3380,Tb927.7.3410,Tb927.7.4220,Tb927.7.4820,Tb927.7.5480,Tb927.7.5760,Tb927.7.6090,Tb927.7.650,Tb927.7.700,Tb927.7.7050,Tb927.7.970,Tb927.8.1260,Tb927.8.1270,Tb927.8.1410,Tb927.8.1510,Tb927.8.1600,Tb927.8.1750,Tb927.8.2000,Tb927.8.2140,Tb927.8.2500,Tb927.8.2570,Tb927.8.2600,Tb927.8.3150,Tb927.8.3300,Tb927.8.3750,Tb927.8.3850,Tb927.8.4290,Tb927.8.4380,Tb927.8.5040,Tb927.8.5090,Tb927.8.5100,Tb927.8.5490,Tb927.8.5670,Tb927.8.5820,Tb927.8.5990,Tb927.8.6750,Tb927.8.6770,Tb927.8.7460,Tb927.8.8290,Tb927.8.900,Tb927.9.10010,Tb927.9.10230,Tb927.9.10400,Tb927.9.10710,Tb927.9.10960,Tb927.9.11270,Tb927.9.13340,Tb927.9.1340,Tb927.9.13520,Tb927.9.14410,Tb927.9.15060,Tb927.9.15330,Tb927.9.2120,Tb927.9.2900,Tb927.9.5150,Tb927.9.5190,Tb927.9.6210,Tb927.9.6430,Tb927.9.6710,Tb927.9.6760,Tb927.9.7250,Tb927.9.7670,Tb927.9.8200,Tb927.9.8950,	4.4	1.15	2.41	1.2839156359e-07	1.42147802546e-06	1.99006923564e-05
GO:0043226	organelle	4734	223	Tb927.1.120,Tb927.1.1270,Tb927.1.1370,Tb927.1.1540,Tb927.1.1620,Tb927.1.1700,Tb927.1.2580,Tb927.1.2670,Tb927.1.2750,Tb927.1.3390,Tb927.1.3450,Tb927.1.540,Tb927.1.560,Tb927.1.880,Tb927.10.10010,Tb927.10.11030,Tb927.10.12400,Tb927.10.12430,Tb927.10.12980,Tb927.10.13180,Tb927.10.13270,Tb927.10.13310,Tb927.10.1340,Tb927.10.13710,Tb927.10.13730,Tb927.10.14170,Tb927.10.14330,Tb927.10.14680,Tb927.10.14870,Tb927.10.15170,Tb927.10.15180,Tb927.10.15370,Tb927.10.1560,Tb927.10.16010,Tb927.10.170,Tb927.10.1720,Tb927.10.1960,Tb927.10.2310,Tb927.10.2620,Tb927.10.2700,Tb927.10.3560,Tb927.10.3770,Tb927.10.3790,Tb927.10.3950,Tb927.10.4330,Tb927.10.5660,Tb927.10.5920,Tb927.10.6220,Tb927.10.6260,Tb927.10.6320,Tb927.10.6530,Tb927.10.6630,Tb927.10.6680,Tb927.10.7050,Tb927.10.7500,Tb927.10.7710,Tb927.10.7810,Tb927.10.880,Tb927.10.8980,Tb927.10.9020,Tb927.10.9130,Tb927.10.9200,Tb927.10.9780,Tb927.11.10050,Tb927.11.10420,Tb927.11.10480,Tb927.11.11330,Tb927.11.11380,Tb927.11.1260,Tb927.11.12760,Tb927.11.13930,Tb927.11.14310,Tb927.11.14700,Tb927.11.14710,Tb927.11.14830,Tb927.11.14950,Tb927.11.15370,Tb927.11.15430,Tb927.11.15460,Tb927.11.15630,Tb927.11.15830,Tb927.11.15960,Tb927.11.16760,Tb927.11.1790,Tb927.11.1800,Tb927.11.1900,Tb927.11.1990,Tb927.11.2000,Tb927.11.2100,Tb927.11.2120,Tb927.11.2300,Tb927.11.2510,Tb927.11.2640,Tb927.11.2940,Tb927.11.3070,Tb927.11.3840,Tb927.11.3890,Tb927.11.4190,Tb927.11.420,Tb927.11.4230,Tb927.11.460,Tb927.11.4980,Tb927.11.5170,Tb927.11.5250,Tb927.11.5920,Tb927.11.6790,Tb927.11.7840,Tb927.11.8050,Tb927.11.8270,Tb927.11.9080,Tb927.11.9210,Tb927.11.9310,Tb927.11.9640,Tb927.2.1330,Tb927.2.2230,Tb927.2.2950,Tb927.2.2970,Tb927.2.450,Tb927.2.4550,Tb927.2.470,Tb927.2.4720,Tb927.2.5000,Tb927.2.510,Tb927.2.5160,Tb927.2.560,Tb927.3.1350,Tb927.3.2680,Tb927.3.2750,Tb927.3.3510,Tb927.3.3590,Tb927.3.3970,Tb927.3.620,Tb927.4.2030,Tb927.4.2040,Tb927.4.2310,Tb927.4.2560,Tb927.4.2630,Tb927.4.3150,Tb927.4.330,Tb927.4.3840,Tb927.4.3850,Tb927.4.4030,Tb927.4.4650,Tb927.4.4710,Tb927.4.4910,Tb927.5.1150,Tb927.5.1460,Tb927.5.2380,Tb927.5.2520,Tb927.5.2650,Tb927.5.2940,Tb927.5.3230,Tb927.5.3810,Tb927.5.3830,Tb927.5.4010,Tb927.5.4180,Tb927.5.4270,Tb927.5.4420,Tb927.5.840,Tb927.6.1900,Tb927.6.2170,Tb927.6.2420,Tb927.6.2650,Tb927.6.2780,Tb927.6.3210,Tb927.6.3220,Tb927.6.630,Tb927.6.670,Tb927.6.830,Tb927.7.2170,Tb927.7.270,Tb927.7.3380,Tb927.7.3410,Tb927.7.4220,Tb927.7.4820,Tb927.7.5480,Tb927.7.5760,Tb927.7.650,Tb927.7.700,Tb927.8.1260,Tb927.8.1270,Tb927.8.1410,Tb927.8.1510,Tb927.8.2000,Tb927.8.2500,Tb927.8.2570,Tb927.8.2600,Tb927.8.3300,Tb927.8.3750,Tb927.8.4290,Tb927.8.4380,Tb927.8.5040,Tb927.8.5090,Tb927.8.5100,Tb927.8.5490,Tb927.8.5670,Tb927.8.5820,Tb927.8.5990,Tb927.8.6750,Tb927.8.6770,Tb927.8.7460,Tb927.8.900,Tb927.9.10010,Tb927.9.10230,Tb927.9.10400,Tb927.9.10710,Tb927.9.10960,Tb927.9.13340,Tb927.9.1340,Tb927.9.13520,Tb927.9.14410,Tb927.9.15060,Tb927.9.15330,Tb927.9.2120,Tb927.9.2900,Tb927.9.5150,Tb927.9.5190,Tb927.9.6210,Tb927.9.6710,Tb927.9.6760,Tb927.9.7670,Tb927.9.8200,Tb927.9.8950,	4.7	1.23	1.93	2.43680531588e-07	2.51803215975e-06	3.77704823962e-05
GO:0005730	nucleolus	14	6	Tb927.10.13270,Tb927.10.7500,Tb927.3.3590,Tb927.8.3750,Tb927.9.14410,Tb927.9.8200,	42.9	11.15	19.13	7.09720539762e-06	6.87541772895e-05	0.00110006683663
GO:0005852	eukaryotic translation initiation factor 3 complex	15	6	Tb927.10.4640,Tb927.11.15420,Tb927.11.9610,Tb927.5.2570,Tb927.6.4370,Tb927.7.6090,	40.0	10.41	17.0	1.144833041e-05	0.000104381836091	0.00177449121355
GO:0005575	cellular component	6378	269	Tb927.1.120,Tb927.1.1270,Tb927.1.1370,Tb927.1.1540,Tb927.1.1620,Tb927.1.1700,Tb927.1.2580,Tb927.1.2670,Tb927.1.2750,Tb927.1.3390,Tb927.1.3450,Tb927.1.540,Tb927.1.560,Tb927.1.880,Tb927.10.10010,Tb927.10.10200,Tb927.10.1060,Tb927.10.11030,Tb927.10.11380,Tb927.10.12330,Tb927.10.12400,Tb927.10.12430,Tb927.10.12710,Tb927.10.12980,Tb927.10.13180,Tb927.10.13270,Tb927.10.13310,Tb927.10.1340,Tb927.10.13710,Tb927.10.13730,Tb927.10.14170,Tb927.10.14330,Tb927.10.14680,Tb927.10.14790,Tb927.10.14870,Tb927.10.14920,Tb927.10.15170,Tb927.10.15180,Tb927.10.15370,Tb927.10.15380,Tb927.10.1560,Tb927.10.15810,Tb927.10.16010,Tb927.10.170,Tb927.10.1720,Tb927.10.1960,Tb927.10.2240,Tb927.10.2310,Tb927.10.2620,Tb927.10.2700,Tb927.10.3560,Tb927.10.3770,Tb927.10.3790,Tb927.10.3950,Tb927.10.4330,Tb927.10.4640,Tb927.10.5660,Tb927.10.5670,Tb927.10.5920,Tb927.10.6220,Tb927.10.6260,Tb927.10.6320,Tb927.10.6530,Tb927.10.6630,Tb927.10.6680,Tb927.10.7050,Tb927.10.7500,Tb927.10.7710,Tb927.10.7810,Tb927.10.8190,Tb927.10.880,Tb927.10.8980,Tb927.10.9020,Tb927.10.9130,Tb927.10.9200,Tb927.10.9780,Tb927.11.10050,Tb927.11.10420,Tb927.11.10480,Tb927.11.11330,Tb927.11.11380,Tb927.11.1260,Tb927.11.12760,Tb927.11.13930,Tb927.11.14250,Tb927.11.14310,Tb927.11.14700,Tb927.11.14710,Tb927.11.14830,Tb927.11.14950,Tb927.11.15370,Tb927.11.15420,Tb927.11.15430,Tb927.11.15460,Tb927.11.15630,Tb927.11.15830,Tb927.11.15940,Tb927.11.15960,Tb927.11.16760,Tb927.11.1790,Tb927.11.1800,Tb927.11.1900,Tb927.11.1990,Tb927.11.2000,Tb927.11.2100,Tb927.11.2120,Tb927.11.2300,Tb927.11.2510,Tb927.11.2630,Tb927.11.2640,Tb927.11.2940,Tb927.11.3070,Tb927.11.3240,Tb927.11.3730,Tb927.11.3840,Tb927.11.3890,Tb927.11.4190,Tb927.11.420,Tb927.11.4230,Tb927.11.4530,Tb927.11.460,Tb927.11.4980,Tb927.11.5170,Tb927.11.5250,Tb927.11.5840,Tb927.11.5920,Tb927.11.6680,Tb927.11.6790,Tb927.11.7840,Tb927.11.8050,Tb927.11.8270,Tb927.11.9080,Tb927.11.9210,Tb927.11.9310,Tb927.11.9610,Tb927.11.9640,Tb927.2.1330,Tb927.2.2060,Tb927.2.2230,Tb927.2.2950,Tb927.2.2970,Tb927.2.3780,Tb927.2.450,Tb927.2.4550,Tb927.2.470,Tb927.2.4720,Tb927.2.5000,Tb927.2.510,Tb927.2.5160,Tb927.2.560,Tb927.3.1350,Tb927.3.2680,Tb927.3.2750,Tb927.3.2900,Tb927.3.3510,Tb927.3.3590,Tb927.3.3970,Tb927.3.5340,Tb927.3.620,Tb927.4.1900,Tb927.4.2030,Tb927.4.2040,Tb927.4.2310,Tb927.4.2560,Tb927.4.2630,Tb927.4.3150,Tb927.4.330,Tb927.4.3840,Tb927.4.3850,Tb927.4.4030,Tb927.4.4650,Tb927.4.4710,Tb927.4.4910,Tb927.4.5100,Tb927.5.1150,Tb927.5.1460,Tb927.5.2320,Tb927.5.2380,Tb927.5.2520,Tb927.5.2570,Tb927.5.2650,Tb927.5.2940,Tb927.5.3230,Tb927.5.3810,Tb927.5.3830,Tb927.5.4010,Tb927.5.4180,Tb927.5.4270,Tb927.5.4420,Tb927.5.840,Tb927.6.1900,Tb927.6.2170,Tb927.6.2420,Tb927.6.2650,Tb927.6.2780,Tb927.6.2890,Tb927.6.3210,Tb927.6.3220,Tb927.6.4370,Tb927.6.630,Tb927.6.670,Tb927.6.830,Tb927.7.2170,Tb927.7.270,Tb927.7.3380,Tb927.7.3410,Tb927.7.4220,Tb927.7.4820,Tb927.7.5480,Tb927.7.5760,Tb927.7.5950,Tb927.7.6090,Tb927.7.650,Tb927.7.700,Tb927.7.7050,Tb927.7.970,Tb927.8.1260,Tb927.8.1270,Tb927.8.1410,Tb927.8.1510,Tb927.8.1600,Tb927.8.1750,Tb927.8.2000,Tb927.8.2140,Tb927.8.2500,Tb927.8.2570,Tb927.8.2600,Tb927.8.3150,Tb927.8.3300,Tb927.8.3750,Tb927.8.3850,Tb927.8.4290,Tb927.8.4380,Tb927.8.5040,Tb927.8.5090,Tb927.8.5100,Tb927.8.5490,Tb927.8.5670,Tb927.8.5820,Tb927.8.5990,Tb927.8.6750,Tb927.8.6770,Tb927.8.7460,Tb927.8.8290,Tb927.8.900,Tb927.9.10010,Tb927.9.10230,Tb927.9.10400,Tb927.9.10710,Tb927.9.10960,Tb927.9.11270,Tb927.9.13340,Tb927.9.1340,Tb927.9.13520,Tb927.9.14410,Tb927.9.15060,Tb927.9.15330,Tb927.9.2120,Tb927.9.2900,Tb927.9.5150,Tb927.9.5190,Tb927.9.6210,Tb927.9.6430,Tb927.9.6710,Tb927.9.6760,Tb927.9.7250,Tb927.9.7670,Tb927.9.8200,Tb927.9.8950,	4.2	1.1	2.01	6.86984390825e-05	0.0005915698921	0.0106482580578
GO:0044452	nucleolar part	8	4	Tb927.10.13270,Tb927.10.7500,Tb927.3.3590,Tb927.8.3750,	50.0	13.01	25.34	0.000132502843459	0.00108094424927	0.0205379407362
GO:0005732	small nucleolar ribonucleoprotein complex	9	4	Tb927.10.7500,Tb927.11.14310,Tb927.3.3590,Tb927.8.3750,	44.4	11.56	20.27	0.000231300704274	0.00179258045813	0.0358516091625
GO:0031428	box C/D snoRNP complex	2	2	Tb927.10.7500,Tb927.8.3750,	100.0	26.02	inf	0.00147263711588	0.0103753978619	0.228258752961
GO:0030686	90S preribosome	2	2	Tb927.10.13270,Tb927.3.3590,	100.0	26.02	inf	0.00147263711588	0.0103753978619	0.228258752961
GO:0005829	cytosol	118	12	Tb927.10.1060,Tb927.10.6630,Tb927.10.8190,Tb927.10.880,Tb927.11.14250,Tb927.11.16760,Tb927.11.1900,Tb927.11.3240,Tb927.11.7840,Tb927.8.3150,Tb927.8.6750,Tb927.9.11270,	10.2	2.65	2.91	0.00185469945268	0.0124990615289	0.287478415165
GO:0034708	methyltransferase complex	4	2	Tb927.10.3560,Tb927.10.9020,	50.0	13.01	25.18	0.0083923304946	0.0542004677776	1.0
GO:0035328	transcriptionally silent chromatin	5	2	Tb927.11.1790,Tb927.11.1800,	40.0	10.41	16.78	0.013633371731	0.0845269047323	1.0
GO:0005742	mitochondrial outer membrane translocase complex	6	2	Tb927.10.11030,Tb927.8.4380,	33.3	8.67	12.59	0.0199343855794	0.114438139437	1.0
GO:0098799	outer mitochondrial membrane protein complex	6	2	Tb927.10.11030,Tb927.8.4380,	33.3	8.67	12.59	0.0199343855794	0.114438139437	1.0
GO:0000177	cytoplasmic exosome (RNase complex)	7	2	Tb927.1.2580,Tb927.6.670,	28.6	7.43	10.07	0.0272066942683	0.150608486128	1.0
