"","x"
"185","Tb927.11.13520"
"186","Tb927.11.13520"
"187","Tb927.11.13520"
"188","Tb927.11.13520"
"189","Tb927.11.14090"
"190","Tb927.11.14090"
"191","Tb927.11.14090"
"192","Tb927.11.14090"
"193","Tb927.11.14370"
"194","Tb927.11.14370"
"195","Tb927.11.14370"
"196","Tb927.11.14370"
"197","Tb927.11.14750"
"198","Tb927.11.14750"
"199","Tb927.11.14750"
"200","Tb927.11.14750"
"201","Tb927.11.1560"
"202","Tb927.11.1560"
"203","Tb927.11.1560"
"204","Tb927.11.1560"
"205","Tb927.11.15950"
"206","Tb927.11.15950"
"207","Tb927.11.15950"
"208","Tb927.11.15950"
"209","Tb927.11.16130"
"210","Tb927.11.16130"
"211","Tb927.11.16130"
"212","Tb927.11.16130"
"213","Tb927.11.16480"
"214","Tb927.11.16480"
"215","Tb927.11.16480"
"216","Tb927.11.16480"
"217","Tb927.11.16730"
"218","Tb927.11.16730"
"219","Tb927.11.16730"
"220","Tb927.11.16730"
"221","Tb927.11.1700"
"222","Tb927.11.1700"
"223","Tb927.11.1700"
"224","Tb927.11.1700"
"225","Tb927.11.1980"
"226","Tb927.11.1980"
"227","Tb927.11.1980"
"228","Tb927.11.1980"
"229","Tb927.11.2340"
"230","Tb927.11.2340"
"231","Tb927.11.2340"
"232","Tb927.11.2340"
"233","Tb927.11.2370"
"234","Tb927.11.2370"
"235","Tb927.11.2370"
"236","Tb927.11.2370"
"237","Tb927.11.2700"
"238","Tb927.11.2700"
"239","Tb927.11.2700"
"240","Tb927.11.2700"
"241","Tb927.11.2950"
"242","Tb927.11.2950"
"243","Tb927.11.2950"
"244","Tb927.11.2950"
"245","Tb927.11.3030"
"246","Tb927.11.3030"
"247","Tb927.11.3030"
"248","Tb927.11.3030"
"249","Tb927.11.3130"
"250","Tb927.11.3130"
"251","Tb927.11.3130"
"252","Tb927.11.3130"
"253","Tb927.11.4180"
"254","Tb927.11.4180"
"255","Tb927.11.4180"
"256","Tb927.11.4180"
"257","Tb927.11.4700"
"258","Tb927.11.4700"
"259","Tb927.11.4700"
"260","Tb927.11.4700"
"261","Tb927.11.5060"
"262","Tb927.11.5060"
"263","Tb927.11.5060"
"264","Tb927.11.5060"
"265","Tb927.11.5910"
"266","Tb927.11.5910"
"267","Tb927.11.5910"
"268","Tb927.11.5910"
"269","Tb927.11.6160"
"270","Tb927.11.6160"
"271","Tb927.11.6160"
"272","Tb927.11.6160"
"273","Tb927.11.6170"
"274","Tb927.11.6170"
"275","Tb927.11.6170"
"276","Tb927.11.6170"
"277","Tb927.11.630"
"278","Tb927.11.630"
"279","Tb927.11.630"
"280","Tb927.11.630"
"281","Tb927.11.6590"
"282","Tb927.11.6590"
"283","Tb927.11.6590"
"284","Tb927.11.6590"
"285","Tb927.11.6870"
"286","Tb927.11.6870"
"287","Tb927.11.6870"
"288","Tb927.11.6870"
"289","Tb927.11.7170"
"290","Tb927.11.7170"
"291","Tb927.11.7170"
"292","Tb927.11.7170"
"293","Tb927.11.7450"
"294","Tb927.11.7450"
"295","Tb927.11.7450"
"296","Tb927.11.7450"
"297","Tb927.11.7780"
"298","Tb927.11.7780"
"299","Tb927.11.7780"
"300","Tb927.11.7780"
"301","Tb927.11.8720"
"302","Tb927.11.8720"
"303","Tb927.11.8720"
"304","Tb927.11.8720"
"305","Tb927.11.880"
"306","Tb927.11.880"
"307","Tb927.11.880"
"308","Tb927.11.880"
"309","Tb927.11.8970"
"310","Tb927.11.8970"
"311","Tb927.11.8970"
"312","Tb927.11.8970"
"313","Tb927.11.9590"
"314","Tb927.11.9590"
"315","Tb927.11.9590"
"316","Tb927.11.9590"
"317","Tb927.2.1810"
"318","Tb927.2.1810"
"319","Tb927.2.1810"
"320","Tb927.2.1810"
"321","Tb927.3.2050"
"322","Tb927.3.2050"
"323","Tb927.3.2050"
"324","Tb927.3.2050"
"325","Tb927.3.2090"
"326","Tb927.3.2090"
"327","Tb927.3.2090"
"328","Tb927.3.2090"
"329","Tb927.3.2140"
"330","Tb927.3.2140"
"331","Tb927.3.2140"
"332","Tb927.3.2140"
"333","Tb927.3.2230"
"334","Tb927.3.2230"
"335","Tb927.3.2230"
"336","Tb927.3.2230"
"337","Tb927.3.2600"
"338","Tb927.3.2600"
"339","Tb927.3.2600"
"340","Tb927.3.2600"
"341","Tb927.3.3850"
"342","Tb927.3.3850"
"343","Tb927.3.3850"
"344","Tb927.3.3850"
"345","Tb927.3.4190"
"346","Tb927.3.4190"
"347","Tb927.3.4190"
"348","Tb927.3.4190"
"349","Tb927.3.4600"
"350","Tb927.3.4600"
"351","Tb927.3.4600"
"352","Tb927.3.4600"
"353","Tb927.4.2000"
"354","Tb927.4.2000"
"355","Tb927.4.2000"
"356","Tb927.4.2000"
"357","Tb927.4.2400"
"358","Tb927.4.2400"
"359","Tb927.4.2400"
"360","Tb927.4.2400"
"361","Tb927.4.2880"
"362","Tb927.4.2880"
"363","Tb927.4.2880"
"364","Tb927.4.2880"
"365","Tb927.4.3370"
"366","Tb927.4.3370"
"367","Tb927.4.3370"
"368","Tb927.4.3370"
"369","Tb927.4.3950"
"370","Tb927.4.3950"
"371","Tb927.4.3950"
"372","Tb927.4.3950"
"373","Tb927.4.450"
"374","Tb927.4.450"
"375","Tb927.4.450"
"376","Tb927.4.450"
"377","Tb927.4.4550"
"378","Tb927.4.4550"
"379","Tb927.4.4550"
"380","Tb927.4.4550"
"381","Tb927.4.4940"
"382","Tb927.4.4940"
"383","Tb927.4.4940"
"384","Tb927.4.4940"
"385","Tb927.4.5110"
"386","Tb927.4.5110"
"387","Tb927.4.5110"
"388","Tb927.4.5110"
"389","Tb927.4.590"
"390","Tb927.4.590"
"391","Tb927.4.590"
"392","Tb927.4.590"
"393","Tb927.5.1140"
"394","Tb927.5.1140"
"395","Tb927.5.1140"
"396","Tb927.5.1140"
"397","Tb927.5.2700"
"398","Tb927.5.2700"
"399","Tb927.5.2700"
"400","Tb927.5.2700"
"401","Tb927.5.2780"
"402","Tb927.5.2780"
"403","Tb927.5.2780"
"404","Tb927.5.2780"
"405","Tb927.5.2790"
"406","Tb927.5.2790"
"407","Tb927.5.2790"
"408","Tb927.5.2790"
"409","Tb927.5.3050"
"410","Tb927.5.3050"
"411","Tb927.5.3050"
"412","Tb927.5.3050"
"413","Tb927.5.3400"
"414","Tb927.5.3400"
"415","Tb927.5.3400"
"416","Tb927.5.3400"
"417","Tb927.5.3800"
"418","Tb927.5.3800"
"419","Tb927.5.3800"
"420","Tb927.5.3800"
"421","Tb927.5.3820"
"422","Tb927.5.3820"
"423","Tb927.5.3820"
"424","Tb927.5.3820"
"425","Tb927.5.4380"
"426","Tb927.5.4380"
"427","Tb927.5.4380"
"428","Tb927.5.4380"
"429","Tb927.5.490"
"430","Tb927.5.490"
"431","Tb927.5.490"
"432","Tb927.5.490"
"433","Tb927.6.1500"
"434","Tb927.6.1500"
"435","Tb927.6.1500"
"436","Tb927.6.1500"
"437","Tb927.6.2640"
"438","Tb927.6.2640"
"439","Tb927.6.2640"
"440","Tb927.6.2640"
"441","Tb927.6.3750"
"442","Tb927.6.3750"
"443","Tb927.6.3750"
"444","Tb927.6.3750"
"445","Tb927.6.4480"
"446","Tb927.6.4480"
"447","Tb927.6.4480"
"448","Tb927.6.4480"
"449","Tb927.6.4590"
"450","Tb927.6.4590"
"451","Tb927.6.4590"
"452","Tb927.6.4590"
"453","Tb927.6.700"
"454","Tb927.6.700"
"455","Tb927.6.700"
"456","Tb927.6.700"
"457","Tb927.7.1110"
"458","Tb927.7.1110"
"459","Tb927.7.1110"
"460","Tb927.7.1110"
"461","Tb927.7.1120"
"462","Tb927.7.1120"
"463","Tb927.7.1120"
"464","Tb927.7.1120"
"465","Tb927.7.1130"
"466","Tb927.7.1130"
"467","Tb927.7.1130"
"468","Tb927.7.1130"
"469","Tb927.7.1320"
"470","Tb927.7.1320"
"471","Tb927.7.1320"
"472","Tb927.7.1320"
"473","Tb927.7.190"
"474","Tb927.7.190"
"475","Tb927.7.190"
"476","Tb927.7.190"
"477","Tb927.7.2240"
"478","Tb927.7.2240"
"479","Tb927.7.2240"
"480","Tb927.7.2240"
"481","Tb927.7.2400"
"482","Tb927.7.2400"
"483","Tb927.7.2400"
"484","Tb927.7.2400"
"485","Tb927.7.3110"
"486","Tb927.7.3110"
"487","Tb927.7.3110"
"488","Tb927.7.3110"
"489","Tb927.7.3550"
"490","Tb927.7.3550"
"491","Tb927.7.3550"
"492","Tb927.7.3550"
"493","Tb927.7.3620"
"494","Tb927.7.3620"
"495","Tb927.7.3620"
"496","Tb927.7.3620"
"497","Tb927.7.4060"
"498","Tb927.7.4060"
"499","Tb927.7.4060"
"500","Tb927.7.4060"
"501","Tb927.7.4290"
"502","Tb927.7.4290"
"503","Tb927.7.4290"
"504","Tb927.7.4290"
"505","Tb927.7.4340"
"506","Tb927.7.4340"
"507","Tb927.7.4340"
"508","Tb927.7.4340"
"509","Tb927.7.4520"
"510","Tb927.7.4520"
"511","Tb927.7.4520"
"512","Tb927.7.4520"
"513","Tb927.7.5160"
"514","Tb927.7.5160"
"515","Tb927.7.5160"
"516","Tb927.7.5160"
"517","Tb927.7.6670"
"518","Tb927.7.6670"
"519","Tb927.7.6670"
"520","Tb927.7.6670"
"521","Tb927.7.6890"
"522","Tb927.7.6890"
"523","Tb927.7.6890"
"524","Tb927.7.6890"
"525","Tb927.8.2080"
"526","Tb927.8.2080"
"527","Tb927.8.2080"
"528","Tb927.8.2080"
"529","Tb927.8.2550"
"530","Tb927.8.2550"
"531","Tb927.8.2550"
"532","Tb927.8.2550"
"533","Tb927.8.4820"
"534","Tb927.8.4820"
"535","Tb927.8.4820"
"536","Tb927.8.4820"
"537","Tb927.8.5450"
"538","Tb927.8.5450"
"539","Tb927.8.5450"
"540","Tb927.8.5450"
"541","Tb927.8.5570"
"542","Tb927.8.5570"
"543","Tb927.8.5570"
"544","Tb927.8.5570"
"545","Tb927.8.5620"
"546","Tb927.8.5620"
"547","Tb927.8.5620"
"548","Tb927.8.5620"
"549","Tb927.8.5630"
"550","Tb927.8.5630"
"551","Tb927.8.5630"
"552","Tb927.8.5630"
"553","Tb927.8.6170"
"554","Tb927.8.6170"
"555","Tb927.8.6170"
"556","Tb927.8.6170"
"557","Tb927.8.650"
"558","Tb927.8.650"
"559","Tb927.8.650"
"560","Tb927.8.650"
"561","Tb927.8.7530"
"562","Tb927.8.7530"
"563","Tb927.8.7530"
"564","Tb927.8.7530"
"565","Tb927.9.10310"
"566","Tb927.9.10310"
"567","Tb927.9.10310"
"568","Tb927.9.10310"
"569","Tb927.9.12090"
"570","Tb927.9.12090"
"571","Tb927.9.12090"
"572","Tb927.9.12090"
"573","Tb927.9.1380"
"574","Tb927.9.1380"
"575","Tb927.9.1380"
"576","Tb927.9.1380"
"577","Tb927.9.15400"
"578","Tb927.9.15400"
"579","Tb927.9.15400"
"580","Tb927.9.15400"
"581","Tb927.9.2320"
"582","Tb927.9.2320"
"583","Tb927.9.2320"
"584","Tb927.9.2320"
"585","Tb927.9.4230"
"586","Tb927.9.4230"
"587","Tb927.9.4230"
"588","Tb927.9.4230"
"589","Tb927.9.4500"
"590","Tb927.9.4500"
"591","Tb927.9.4500"
"592","Tb927.9.4500"
"593","Tb927.9.4680"
"594","Tb927.9.4680"
"595","Tb927.9.4680"
"596","Tb927.9.4680"
"597","Tb927.9.5730"
"598","Tb927.9.5730"
"599","Tb927.9.5730"
"600","Tb927.9.5730"
"601","Tb927.9.6720"
"602","Tb927.9.6720"
"603","Tb927.9.6720"
"604","Tb927.9.6720"
"605","Tb927.9.7920"
"606","Tb927.9.7920"
"607","Tb927.9.7920"
"608","Tb927.9.7920"
"609","Tb927.9.8410"
"610","Tb927.9.8410"
"611","Tb927.9.8410"
"612","Tb927.9.8410"
"613","Tb927.9.8880"
"614","Tb927.9.8880"
"615","Tb927.9.8880"
"616","Tb927.9.8880"
"617","Tb927.9.9000"
"618","Tb927.9.9000"
"619","Tb927.9.9000"
"620","Tb927.9.9000"
"621","Tb927.9.9060"
"622","Tb927.9.9060"
"623","Tb927.9.9060"
"624","Tb927.9.9060"
"625","Tb927.9.9160"
"626","Tb927.9.9160"
"627","Tb927.9.9160"
"628","Tb927.9.9160"
