"","x"
"206","Tb927.10.5370"
"207","Tb927.10.5370"
"208","Tb927.10.5370"
"209","Tb927.10.5460"
"210","Tb927.10.5460"
"211","Tb927.10.5460"
"212","Tb927.10.5460"
"213","Tb927.10.5500"
"214","Tb927.10.5500"
"215","Tb927.10.5500"
"216","Tb927.10.5500"
"217","Tb927.10.5860"
"218","Tb927.10.5860"
"219","Tb927.10.5860"
"220","Tb927.10.5860"
"221","Tb927.10.6130"
"222","Tb927.10.6130"
"223","Tb927.10.6130"
"224","Tb927.10.6130"
"225","Tb927.10.6390"
"226","Tb927.10.6390"
"227","Tb927.10.6390"
"228","Tb927.10.6390"
"229","Tb927.10.6460"
"230","Tb927.10.6460"
"231","Tb927.10.6460"
"232","Tb927.10.6460"
"233","Tb927.10.6480"
"234","Tb927.10.6480"
"235","Tb927.10.6480"
"236","Tb927.10.6480"
"237","Tb927.10.6660"
"238","Tb927.10.6660"
"239","Tb927.10.6660"
"240","Tb927.10.6660"
"241","Tb927.10.680"
"242","Tb927.10.680"
"243","Tb927.10.680"
"244","Tb927.10.680"
"245","Tb927.10.6850"
"246","Tb927.10.6850"
"247","Tb927.10.6850"
"248","Tb927.10.6850"
"249","Tb927.10.6890"
"250","Tb927.10.6890"
"251","Tb927.10.6890"
"252","Tb927.10.6890"
"253","Tb927.10.7090"
"254","Tb927.10.7090"
"255","Tb927.10.7090"
"256","Tb927.10.7090"
"257","Tb927.10.750"
"258","Tb927.10.750"
"259","Tb927.10.750"
"260","Tb927.10.750"
"261","Tb927.10.7600"
"262","Tb927.10.7600"
"263","Tb927.10.7600"
"264","Tb927.10.7600"
"265","Tb927.10.7850"
"266","Tb927.10.7850"
"267","Tb927.10.7850"
"268","Tb927.10.7850"
"269","Tb927.10.7860"
"270","Tb927.10.7860"
"271","Tb927.10.7860"
"272","Tb927.10.7860"
"273","Tb927.10.7870"
"274","Tb927.10.7870"
"275","Tb927.10.7870"
"276","Tb927.10.7870"
"277","Tb927.10.8300"
"278","Tb927.10.8300"
"279","Tb927.10.8300"
"280","Tb927.10.8300"
"281","Tb927.10.8360"
"282","Tb927.10.8360"
"283","Tb927.10.8360"
"284","Tb927.10.8360"
"285","Tb927.10.8550"
"286","Tb927.10.8550"
"287","Tb927.10.8550"
"288","Tb927.10.8550"
"289","Tb927.10.8660"
"290","Tb927.10.8660"
"291","Tb927.10.8660"
"292","Tb927.10.8660"
"293","Tb927.10.8670"
"294","Tb927.10.8670"
"295","Tb927.10.8670"
"296","Tb927.10.8670"
"297","Tb927.10.8920"
"298","Tb927.10.8920"
"299","Tb927.10.8920"
"300","Tb927.10.8920"
"301","Tb927.10.9110"
"302","Tb927.10.9110"
"303","Tb927.10.9110"
"304","Tb927.10.9110"
"305","Tb927.10.9150"
"306","Tb927.10.9150"
"307","Tb927.10.9150"
"308","Tb927.10.9150"
"309","Tb927.10.9220"
"310","Tb927.10.9220"
"311","Tb927.10.9220"
"312","Tb927.10.9220"
"313","Tb927.10.9260"
"314","Tb927.10.9260"
"315","Tb927.10.9260"
"316","Tb927.10.9260"
"317","Tb927.10.9720"
"318","Tb927.10.9720"
"319","Tb927.10.9720"
"320","Tb927.10.9720"
"321","Tb927.11.1000"
"322","Tb927.11.1000"
"323","Tb927.11.1000"
"324","Tb927.11.1000"
"325","Tb927.11.10250"
"326","Tb927.11.10250"
"327","Tb927.11.10250"
"328","Tb927.11.10250"
"329","Tb927.11.10770"
"330","Tb927.11.10770"
"331","Tb927.11.10770"
"332","Tb927.11.10770"
"333","Tb927.11.11410"
"334","Tb927.11.11410"
"335","Tb927.11.11410"
"336","Tb927.11.11410"
"337","Tb927.11.11740"
"338","Tb927.11.11740"
"339","Tb927.11.11740"
"340","Tb927.11.11740"
"341","Tb927.11.11940"
"342","Tb927.11.11940"
"343","Tb927.11.11940"
"344","Tb927.11.11940"
"345","Tb927.11.12060"
"346","Tb927.11.12060"
"347","Tb927.11.12060"
"348","Tb927.11.12060"
"349","Tb927.11.12070"
"350","Tb927.11.12070"
"351","Tb927.11.12070"
"352","Tb927.11.12070"
"353","Tb927.11.12280"
"354","Tb927.11.12280"
"355","Tb927.11.12280"
"356","Tb927.11.12280"
"357","Tb927.11.13760"
"358","Tb927.11.13760"
"359","Tb927.11.13760"
"360","Tb927.11.13760"
"361","Tb927.11.13940"
"362","Tb927.11.13940"
"363","Tb927.11.13940"
"364","Tb927.11.13940"
"365","Tb927.11.13950"
"366","Tb927.11.13950"
"367","Tb927.11.13950"
"368","Tb927.11.13950"
"369","Tb927.11.1470"
"370","Tb927.11.1470"
"371","Tb927.11.1470"
"372","Tb927.11.1470"
"373","Tb927.11.15270"
"374","Tb927.11.15270"
"375","Tb927.11.15270"
"376","Tb927.11.15270"
"377","Tb927.11.15300"
"378","Tb927.11.15300"
"379","Tb927.11.15300"
"380","Tb927.11.15300"
"381","Tb927.11.15590"
"382","Tb927.11.15590"
"383","Tb927.11.15590"
"384","Tb927.11.15590"
"385","Tb927.11.15670"
"386","Tb927.11.15670"
"387","Tb927.11.15670"
"388","Tb927.11.15670"
"389","Tb927.11.15810"
"390","Tb927.11.15810"
"391","Tb927.11.15810"
"392","Tb927.11.15810"
"393","Tb927.11.15900"
"394","Tb927.11.15900"
"395","Tb927.11.15900"
"396","Tb927.11.15900"
"397","Tb927.11.16060"
"398","Tb927.11.16060"
"399","Tb927.11.16060"
"400","Tb927.11.16060"
"401","Tb927.11.16200"
"402","Tb927.11.16200"
"403","Tb927.11.16200"
"404","Tb927.11.16200"
"405","Tb927.11.16770"
"406","Tb927.11.16770"
"407","Tb927.11.16770"
"408","Tb927.11.16770"
"409","Tb927.11.1960"
"410","Tb927.11.1960"
"411","Tb927.11.1960"
"412","Tb927.11.1960"
"413","Tb927.11.1970"
"414","Tb927.11.1970"
"415","Tb927.11.1970"
"416","Tb927.11.1970"
"417","Tb927.11.2050"
"418","Tb927.11.2050"
"419","Tb927.11.2050"
"420","Tb927.11.2050"
"421","Tb927.11.2350"
"422","Tb927.11.2350"
"423","Tb927.11.2350"
"424","Tb927.11.2350"
"425","Tb927.11.2450"
"426","Tb927.11.2450"
"427","Tb927.11.2450"
"428","Tb927.11.2450"
"429","Tb927.11.2460"
"430","Tb927.11.2460"
"431","Tb927.11.2460"
"432","Tb927.11.2460"
"433","Tb927.11.2750"
"434","Tb927.11.2750"
"435","Tb927.11.2750"
"436","Tb927.11.2750"
"437","Tb927.11.2930"
"438","Tb927.11.2930"
"439","Tb927.11.2930"
"440","Tb927.11.2930"
"441","Tb927.11.3200"
"442","Tb927.11.3200"
"443","Tb927.11.3200"
"444","Tb927.11.3200"
"445","Tb927.11.4020"
"446","Tb927.11.4020"
"447","Tb927.11.4020"
"448","Tb927.11.4020"
"449","Tb927.11.4430"
"450","Tb927.11.4430"
"451","Tb927.11.4430"
"452","Tb927.11.4430"
"453","Tb927.11.4760"
"454","Tb927.11.4760"
"455","Tb927.11.4760"
"456","Tb927.11.4760"
"457","Tb927.11.4780"
"458","Tb927.11.4780"
"459","Tb927.11.4780"
"460","Tb927.11.4780"
"461","Tb927.11.4790"
"462","Tb927.11.4790"
"463","Tb927.11.4790"
"464","Tb927.11.4790"
"465","Tb927.11.490"
"466","Tb927.11.490"
"467","Tb927.11.490"
"468","Tb927.11.490"
"469","Tb927.11.5080"
"470","Tb927.11.5080"
"471","Tb927.11.5080"
"472","Tb927.11.5080"
"473","Tb927.11.5090"
"474","Tb927.11.5090"
"475","Tb927.11.5090"
"476","Tb927.11.5090"
"477","Tb927.11.5210"
"478","Tb927.11.5210"
"479","Tb927.11.5210"
"480","Tb927.11.5210"
"481","Tb927.11.5460"
"482","Tb927.11.5460"
"483","Tb927.11.5460"
"484","Tb927.11.5460"
"485","Tb927.11.5890"
"486","Tb927.11.5890"
"487","Tb927.11.5890"
"488","Tb927.11.5890"
"489","Tb927.11.5940"
"490","Tb927.11.5940"
"491","Tb927.11.5940"
"492","Tb927.11.5940"
"493","Tb927.11.6040"
"494","Tb927.11.6040"
"495","Tb927.11.6040"
"496","Tb927.11.6040"
"497","Tb927.11.6710"
"498","Tb927.11.6710"
"499","Tb927.11.6710"
"500","Tb927.11.6710"
"501","Tb927.11.7200"
"502","Tb927.11.7200"
"503","Tb927.11.7200"
"504","Tb927.11.7200"
"505","Tb927.11.7212"
"506","Tb927.11.7212"
"507","Tb927.11.7212"
"508","Tb927.11.7212"
"509","Tb927.11.7390"
"510","Tb927.11.7390"
"511","Tb927.11.7390"
"512","Tb927.11.7390"
"513","Tb927.11.7750"
"514","Tb927.11.7750"
"515","Tb927.11.7750"
"516","Tb927.11.7750"
"517","Tb927.11.7790"
"518","Tb927.11.7790"
"519","Tb927.11.7790"
"520","Tb927.11.7790"
"521","Tb927.11.7850"
"522","Tb927.11.7850"
"523","Tb927.11.7850"
"524","Tb927.11.7850"
"525","Tb927.11.8000"
"526","Tb927.11.8000"
"527","Tb927.11.8000"
"528","Tb927.11.8000"
"529","Tb927.11.8250"
"530","Tb927.11.8250"
"531","Tb927.11.8250"
"532","Tb927.11.8250"
"533","Tb927.11.830"
"534","Tb927.11.830"
"535","Tb927.11.830"
"536","Tb927.11.830"
"537","Tb927.11.8360"
"538","Tb927.11.8360"
"539","Tb927.11.8360"
"540","Tb927.11.8360"
"541","Tb927.11.9020"
"542","Tb927.11.9020"
"543","Tb927.11.9020"
"544","Tb927.11.9020"
"545","Tb927.11.9660"
"546","Tb927.11.9660"
"547","Tb927.11.9660"
"548","Tb927.11.9660"
"549","Tb927.11.9790"
"550","Tb927.11.9790"
"551","Tb927.11.9790"
"552","Tb927.11.9790"
"553","Tb927.11.9800"
"554","Tb927.11.9800"
"555","Tb927.11.9800"
"556","Tb927.11.9800"
"557","Tb927.2.1890"
"558","Tb927.2.1890"
"559","Tb927.2.1890"
"560","Tb927.2.1890"
"561","Tb927.2.2570"
"562","Tb927.2.2570"
"563","Tb927.2.2570"
"564","Tb927.2.2570"
"565","Tb927.2.2590"
"566","Tb927.2.2590"
"567","Tb927.2.2590"
"568","Tb927.2.2590"
"569","Tb927.2.5120"
"570","Tb927.2.5120"
"571","Tb927.2.5120"
"572","Tb927.2.5120"
"573","Tb927.3.1410"
"574","Tb927.3.1410"
"575","Tb927.3.1410"
"576","Tb927.3.1410"
"577","Tb927.3.1720"
"578","Tb927.3.1720"
"579","Tb927.3.1720"
"580","Tb927.3.1720"
"581","Tb927.3.2220"
"582","Tb927.3.2220"
"583","Tb927.3.2220"
"584","Tb927.3.2220"
"585","Tb927.3.2940"
"586","Tb927.3.2940"
"587","Tb927.3.2940"
"588","Tb927.3.2940"
"589","Tb927.3.3160"
"590","Tb927.3.3160"
"591","Tb927.3.3160"
"592","Tb927.3.3160"
"593","Tb927.3.3320"
"594","Tb927.3.3320"
"595","Tb927.3.3320"
"596","Tb927.3.3320"
"597","Tb927.3.3370"
"598","Tb927.3.3370"
"599","Tb927.3.3370"
"600","Tb927.3.3370"
"601","Tb927.3.3600"
"602","Tb927.3.3600"
"603","Tb927.3.3600"
"604","Tb927.3.3600"
"605","Tb927.3.3700"
"606","Tb927.3.3700"
"607","Tb927.3.3700"
"608","Tb927.3.3700"
"609","Tb927.3.3990"
"610","Tb927.3.3990"
"611","Tb927.3.3990"
"612","Tb927.3.3990"
"613","Tb927.3.4110"
"614","Tb927.3.4110"
"615","Tb927.3.4110"
"616","Tb927.3.4110"
"617","Tb927.3.4180"
"618","Tb927.3.4180"
"619","Tb927.3.4180"
"620","Tb927.3.4180"
"621","Tb927.3.4290"
"622","Tb927.3.4290"
"623","Tb927.3.4290"
"624","Tb927.3.4290"
"625","Tb927.3.4500"
"626","Tb927.3.4500"
"627","Tb927.3.4500"
"628","Tb927.3.4500"
"629","Tb927.3.670"
"630","Tb927.3.670"
"631","Tb927.3.670"
"632","Tb927.3.670"
"633","Tb927.3.850"
"634","Tb927.3.850"
"635","Tb927.3.850"
"636","Tb927.3.850"
"637","Tb927.3.890"
"638","Tb927.3.890"
"639","Tb927.3.890"
"640","Tb927.3.890"
"641","Tb927.4.1170"
"642","Tb927.4.1170"
"643","Tb927.4.1170"
"644","Tb927.4.1170"
"645","Tb927.4.1180"
"646","Tb927.4.1180"
"647","Tb927.4.1180"
"648","Tb927.4.1180"
"649","Tb927.4.1200"
"650","Tb927.4.1200"
"651","Tb927.4.1200"
"652","Tb927.4.1200"
"653","Tb927.4.1240"
"654","Tb927.4.1240"
"655","Tb927.4.1240"
"656","Tb927.4.1240"
"657","Tb927.4.1470"
"658","Tb927.4.1470"
"659","Tb927.4.1470"
"660","Tb927.4.1470"
"661","Tb927.4.1730"
"662","Tb927.4.1730"
"663","Tb927.4.1730"
"664","Tb927.4.1730"
"665","Tb927.4.2830"
"666","Tb927.4.2830"
"667","Tb927.4.2830"
"668","Tb927.4.2830"
"669","Tb927.4.3000"
"670","Tb927.4.3000"
"671","Tb927.4.3000"
"672","Tb927.4.3000"
"673","Tb927.4.3050"
"674","Tb927.4.3050"
"675","Tb927.4.3050"
"676","Tb927.4.3050"
"677","Tb927.4.3090"
"678","Tb927.4.3090"
"679","Tb927.4.3090"
"680","Tb927.4.3090"
"681","Tb927.4.3330"
"682","Tb927.4.3330"
"683","Tb927.4.3330"
"684","Tb927.4.3330"
"685","Tb927.4.3510"
"686","Tb927.4.3510"
"687","Tb927.4.3510"
"688","Tb927.4.3510"
"689","Tb927.4.3780"
"690","Tb927.4.3780"
"691","Tb927.4.3780"
"692","Tb927.4.3780"
"693","Tb927.4.440"
"694","Tb927.4.440"
"695","Tb927.4.440"
"696","Tb927.4.440"
"697","Tb927.4.4990"
"698","Tb927.4.4990"
"699","Tb927.4.4990"
"700","Tb927.4.4990"
"701","Tb927.4.5060"
"702","Tb927.4.5060"
"703","Tb927.4.5060"
"704","Tb927.4.5060"
"705","Tb927.4.5390"
"706","Tb927.4.5390"
"707","Tb927.4.5390"
"708","Tb927.4.5390"
"709","Tb927.5.1360"
"710","Tb927.5.1360"
"711","Tb927.5.1360"
"712","Tb927.5.1360"
"713","Tb927.5.140"
"714","Tb927.5.140"
"715","Tb927.5.140"
"716","Tb927.5.140"
"717","Tb927.5.1570"
"718","Tb927.5.1570"
"719","Tb927.5.1570"
"720","Tb927.5.1570"
"721","Tb927.5.1970"
"722","Tb927.5.1970"
"723","Tb927.5.1970"
"724","Tb927.5.1970"
"725","Tb927.5.2350"
"726","Tb927.5.2350"
"727","Tb927.5.2350"
"728","Tb927.5.2350"
"729","Tb927.5.2490"
"730","Tb927.5.2490"
"731","Tb927.5.2490"
"732","Tb927.5.2490"
"733","Tb927.5.2550"
"734","Tb927.5.2550"
"735","Tb927.5.2550"
"736","Tb927.5.2550"
"737","Tb927.5.2590"
"738","Tb927.5.2590"
"739","Tb927.5.2590"
"740","Tb927.5.2590"
"741","Tb927.5.2730"
"742","Tb927.5.2730"
"743","Tb927.5.2730"
"744","Tb927.5.2730"
"745","Tb927.5.285b"
"746","Tb927.5.285b"
"747","Tb927.5.285b"
"748","Tb927.5.285b"
"749","Tb927.5.2870"
"750","Tb927.5.2870"
"751","Tb927.5.2870"
"752","Tb927.5.2870"
"753","Tb927.5.287b"
"754","Tb927.5.287b"
"755","Tb927.5.287b"
"756","Tb927.5.287b"
"757","Tb927.5.291b"
"758","Tb927.5.291b"
"759","Tb927.5.291b"
"760","Tb927.5.291b"
"761","Tb927.5.2920"
"762","Tb927.5.2920"
"763","Tb927.5.2920"
"764","Tb927.5.2920"
"765","Tb927.5.292b"
"766","Tb927.5.292b"
"767","Tb927.5.292b"
"768","Tb927.5.292b"
"769","Tb927.5.3140"
"770","Tb927.5.3140"
"771","Tb927.5.3140"
"772","Tb927.5.3140"
"773","Tb927.5.320"
"774","Tb927.5.320"
"775","Tb927.5.320"
"776","Tb927.5.320"
"777","Tb927.5.360"
"778","Tb927.5.360"
"779","Tb927.5.360"
"780","Tb927.5.360"
"781","Tb927.5.370"
"782","Tb927.5.370"
"783","Tb927.5.370"
"784","Tb927.5.370"
"785","Tb927.5.390"
"786","Tb927.5.390"
"787","Tb927.5.390"
"788","Tb927.5.390"
"789","Tb927.5.4020"
"790","Tb927.5.4020"
"791","Tb927.5.4020"
"792","Tb927.5.4020"
"793","Tb927.5.460"
"794","Tb927.5.460"
"795","Tb927.5.460"
"796","Tb927.5.460"
"797","Tb927.5.510"
"798","Tb927.5.510"
"799","Tb927.5.510"
"800","Tb927.5.510"
"801","Tb927.5.610"
"802","Tb927.5.610"
"803","Tb927.5.610"
"804","Tb927.5.610"
"805","Tb927.5.630"
"806","Tb927.5.630"
"807","Tb927.5.630"
"808","Tb927.5.630"
"809","Tb927.5.660"
"810","Tb927.5.660"
"811","Tb927.5.660"
"812","Tb927.5.660"
"813","Tb927.5.750"
"814","Tb927.5.750"
"815","Tb927.5.750"
"816","Tb927.5.750"
"817","Tb927.6.1230"
"818","Tb927.6.1230"
"819","Tb927.6.1230"
"820","Tb927.6.1230"
"821","Tb927.6.1460"
"822","Tb927.6.1460"
"823","Tb927.6.1460"
"824","Tb927.6.1460"
"825","Tb927.6.2590"
"826","Tb927.6.2590"
"827","Tb927.6.2590"
"828","Tb927.6.2590"
"829","Tb927.6.280"
"830","Tb927.6.280"
"831","Tb927.6.280"
"832","Tb927.6.280"
"833","Tb927.6.2870"
"834","Tb927.6.2870"
"835","Tb927.6.2870"
"836","Tb927.6.2870"
"837","Tb927.6.300"
"838","Tb927.6.300"
"839","Tb927.6.300"
"840","Tb927.6.300"
"841","Tb927.6.3120"
"842","Tb927.6.3120"
"843","Tb927.6.3120"
"844","Tb927.6.3120"
"845","Tb927.6.3140"
"846","Tb927.6.3140"
"847","Tb927.6.3140"
"848","Tb927.6.3140"
"849","Tb927.6.3230"
"850","Tb927.6.3230"
"851","Tb927.6.3230"
"852","Tb927.6.3230"
"853","Tb927.6.3290"
"854","Tb927.6.3290"
"855","Tb927.6.3290"
"856","Tb927.6.3290"
"857","Tb927.6.330"
"858","Tb927.6.330"
"859","Tb927.6.330"
"860","Tb927.6.330"
"861","Tb927.6.3420"
"862","Tb927.6.3420"
"863","Tb927.6.3420"
"864","Tb927.6.3420"
"865","Tb927.6.3530"
"866","Tb927.6.3530"
"867","Tb927.6.3530"
"868","Tb927.6.3530"
"869","Tb927.6.370"
"870","Tb927.6.370"
"871","Tb927.6.370"
"872","Tb927.6.370"
"873","Tb927.6.3950"
"874","Tb927.6.3950"
"875","Tb927.6.3950"
"876","Tb927.6.3950"
"877","Tb927.6.4130"
"878","Tb927.6.4130"
"879","Tb927.6.4130"
"880","Tb927.6.4130"
"881","Tb927.6.4290"
"882","Tb927.6.4290"
"883","Tb927.6.4290"
"884","Tb927.6.4290"
"885","Tb927.6.430"
"886","Tb927.6.430"
"887","Tb927.6.430"
"888","Tb927.6.430"
"889","Tb927.6.4490"
"890","Tb927.6.4490"
"891","Tb927.6.4490"
"892","Tb927.6.4490"
"893","Tb927.6.4580"
"894","Tb927.6.4580"
"895","Tb927.6.4580"
"896","Tb927.6.4580"
"897","Tb927.7.1260"
"898","Tb927.7.1260"
"899","Tb927.7.1260"
"900","Tb927.7.1260"
"901","Tb927.7.1690"
"902","Tb927.7.1690"
"903","Tb927.7.1690"
"904","Tb927.7.1690"
"905","Tb927.7.1760"
"906","Tb927.7.1760"
"907","Tb927.7.1760"
"908","Tb927.7.1760"
"909","Tb927.7.1790"
"910","Tb927.7.1790"
"911","Tb927.7.1790"
"912","Tb927.7.1790"
"913","Tb927.7.1800"
"914","Tb927.7.1800"
"915","Tb927.7.1800"
"916","Tb927.7.1800"
"917","Tb927.7.1930"
"918","Tb927.7.1930"
"919","Tb927.7.1930"
"920","Tb927.7.1930"
"921","Tb927.7.2270"
"922","Tb927.7.2270"
"923","Tb927.7.2270"
"924","Tb927.7.2270"
"925","Tb927.7.2370"
"926","Tb927.7.2370"
"927","Tb927.7.2370"
"928","Tb927.7.2370"
"929","Tb927.7.240"
"930","Tb927.7.240"
"931","Tb927.7.240"
"932","Tb927.7.240"
"933","Tb927.7.2430"
"934","Tb927.7.2430"
"935","Tb927.7.2430"
"936","Tb927.7.2430"
"937","Tb927.7.2710"
"938","Tb927.7.2710"
"939","Tb927.7.2710"
"940","Tb927.7.2710"
"941","Tb927.7.2750"
"942","Tb927.7.2750"
"943","Tb927.7.2750"
"944","Tb927.7.2750"
"945","Tb927.7.2760"
"946","Tb927.7.2760"
"947","Tb927.7.2760"
"948","Tb927.7.2760"
"949","Tb927.7.3140"
"950","Tb927.7.3140"
"951","Tb927.7.3140"
"952","Tb927.7.3140"
"953","Tb927.7.330"
"954","Tb927.7.330"
"955","Tb927.7.330"
"956","Tb927.7.330"
"957","Tb927.7.370"
"958","Tb927.7.370"
"959","Tb927.7.370"
"960","Tb927.7.370"
"961","Tb927.7.3900"
"962","Tb927.7.3900"
"963","Tb927.7.3900"
"964","Tb927.7.3900"
"965","Tb927.7.4230"
"966","Tb927.7.4230"
"967","Tb927.7.4230"
"968","Tb927.7.4230"
"969","Tb927.7.4270"
"970","Tb927.7.4270"
"971","Tb927.7.4270"
"972","Tb927.7.4270"
"973","Tb927.7.4740"
"974","Tb927.7.4740"
"975","Tb927.7.4740"
"976","Tb927.7.4740"
"977","Tb927.7.5900"
"978","Tb927.7.5900"
"979","Tb927.7.5900"
"980","Tb927.7.5900"
"981","Tb927.7.5910"
"982","Tb927.7.5910"
"983","Tb927.7.5910"
"984","Tb927.7.5910"
"985","Tb927.7.5970"
"986","Tb927.7.5970"
"987","Tb927.7.5970"
"988","Tb927.7.5970"
"989","Tb927.7.6400"
"990","Tb927.7.6400"
"991","Tb927.7.6400"
"992","Tb927.7.6400"
"993","Tb927.7.6420"
"994","Tb927.7.6420"
"995","Tb927.7.6420"
"996","Tb927.7.6420"
"997","Tb927.7.6490"
"998","Tb927.7.6490"
"999","Tb927.7.6490"
"1000","Tb927.7.6490"
"1001","Tb927.7.6600"
"1002","Tb927.7.6600"
"1003","Tb927.7.6600"
"1004","Tb927.7.6600"
"1005","Tb927.7.6780"
