"","x"
"224","Tb927.11.4410"
"225","Tb927.11.8340"
"226","Tb927.11.8340"
"227","Tb927.11.8340"
"228","Tb927.11.8340"
"229","Tb927.11.8490"
"230","Tb927.11.8490"
"231","Tb927.11.8490"
"232","Tb927.11.8490"
"233","Tb927.11.8620"
"234","Tb927.11.8620"
"235","Tb927.11.8620"
"236","Tb927.11.8620"
"237","Tb927.11.8900"
"238","Tb927.11.8900"
"239","Tb927.11.8900"
"240","Tb927.11.8900"
"241","Tb927.11.9000"
"242","Tb927.11.9000"
"243","Tb927.11.9000"
"244","Tb927.11.9000"
"245","Tb927.11.9850"
"246","Tb927.11.9850"
"247","Tb927.11.9850"
"248","Tb927.11.9850"
"249","Tb927.2.5070"
"250","Tb927.2.5070"
"251","Tb927.2.5070"
"252","Tb927.2.5070"
"253","Tb927.2.5080"
"254","Tb927.2.5080"
"255","Tb927.2.5080"
"256","Tb927.2.5080"
"257","Tb927.3.2380"
"258","Tb927.3.2380"
"259","Tb927.3.2380"
"260","Tb927.3.2380"
"261","Tb927.3.630"
"262","Tb927.3.630"
"263","Tb927.3.630"
"264","Tb927.3.630"
"265","Tb927.3.700"
"266","Tb927.3.700"
"267","Tb927.3.700"
"268","Tb927.3.700"
"269","Tb927.4.1010"
"270","Tb927.4.1010"
"271","Tb927.4.1010"
"272","Tb927.4.1010"
"273","Tb927.4.1230"
"274","Tb927.4.1230"
"275","Tb927.4.1230"
"276","Tb927.4.1230"
"277","Tb927.4.4620"
"278","Tb927.4.4620"
"279","Tb927.4.4620"
"280","Tb927.4.4620"
"281","Tb927.4.4730"
"282","Tb927.4.4730"
"283","Tb927.4.4730"
"284","Tb927.4.4730"
"285","Tb927.4.5240"
"286","Tb927.4.5240"
"287","Tb927.4.5240"
"288","Tb927.4.5240"
"289","Tb927.5.1780"
"290","Tb927.5.1780"
"291","Tb927.5.1780"
"292","Tb927.5.1780"
"293","Tb927.5.286b"
"294","Tb927.5.286b"
"295","Tb927.5.286b"
"296","Tb927.5.286b"
"297","Tb927.5.300"
"298","Tb927.5.300"
"299","Tb927.5.300"
"300","Tb927.5.300"
"301","Tb927.5.440"
"302","Tb927.5.440"
"303","Tb927.5.440"
"304","Tb927.5.440"
"305","Tb927.5.620"
"306","Tb927.5.620"
"307","Tb927.5.620"
"308","Tb927.5.620"
"309","Tb927.5.880"
"310","Tb927.5.880"
"311","Tb927.5.880"
"312","Tb927.5.880"
"313","Tb927.6.170"
"314","Tb927.6.170"
"315","Tb927.6.170"
"316","Tb927.6.170"
"317","Tb927.6.180"
"318","Tb927.6.180"
"319","Tb927.6.180"
"320","Tb927.6.180"
"321","Tb927.6.200"
"322","Tb927.6.200"
"323","Tb927.6.200"
"324","Tb927.6.200"
"325","Tb927.6.270"
"326","Tb927.6.270"
"327","Tb927.6.270"
"328","Tb927.6.270"
"329","Tb927.6.290"
"330","Tb927.6.290"
"331","Tb927.6.290"
"332","Tb927.6.290"
"333","Tb927.6.320"
"334","Tb927.6.320"
"335","Tb927.6.320"
"336","Tb927.6.320"
"337","Tb927.6.3410"
"338","Tb927.6.3410"
"339","Tb927.6.3410"
"340","Tb927.6.3410"
"341","Tb927.6.350"
"342","Tb927.6.350"
"343","Tb927.6.350"
"344","Tb927.6.350"
"345","Tb927.6.3850"
"346","Tb927.6.3850"
"347","Tb927.6.3850"
"348","Tb927.6.3850"
"349","Tb927.6.390"
"350","Tb927.6.390"
"351","Tb927.6.390"
"352","Tb927.6.390"
"353","Tb927.6.4270"
"354","Tb927.6.4270"
"355","Tb927.6.4270"
"356","Tb927.6.4270"
"357","Tb927.6.5020"
"358","Tb927.6.5020"
"359","Tb927.6.5020"
"360","Tb927.6.5020"
"361","Tb927.6.800"
"362","Tb927.6.800"
"363","Tb927.6.800"
"364","Tb927.6.800"
"365","Tb927.7.1280"
"366","Tb927.7.1280"
"367","Tb927.7.1280"
"368","Tb927.7.1280"
"369","Tb927.7.2650"
"370","Tb927.7.2650"
"371","Tb927.7.2650"
"372","Tb927.7.2650"
"373","Tb927.7.3520"
"374","Tb927.7.3520"
"375","Tb927.7.3520"
"376","Tb927.7.3520"
"377","Tb927.7.3640"
"378","Tb927.7.3640"
"379","Tb927.7.3640"
"380","Tb927.7.3640"
"381","Tb927.7.4390"
"382","Tb927.7.4390"
"383","Tb927.7.4390"
"384","Tb927.7.4390"
"385","Tb927.7.5780"
"386","Tb927.7.5780"
"387","Tb927.7.5780"
"388","Tb927.7.5780"
"389","Tb927.7.5960"
"390","Tb927.7.5960"
"391","Tb927.7.5960"
"392","Tb927.7.5960"
"393","Tb927.7.6550"
"394","Tb927.7.6550"
"395","Tb927.7.6550"
"396","Tb927.7.6550"
"397","Tb927.7.6570"
"398","Tb927.7.6570"
"399","Tb927.7.6570"
"400","Tb927.7.6570"
"401","Tb927.7.6580"
"402","Tb927.7.6580"
"403","Tb927.7.6580"
"404","Tb927.7.6580"
"405","Tb927.7.7090"
"406","Tb927.7.7090"
"407","Tb927.7.7090"
"408","Tb927.7.7090"
"409","Tb927.8.580"
"410","Tb927.8.580"
"411","Tb927.8.580"
"412","Tb927.8.580"
"413","Tb927.8.5870"
"414","Tb927.8.5870"
"415","Tb927.8.5870"
"416","Tb927.8.5870"
"417","Tb927.8.7630"
"418","Tb927.8.7630"
"419","Tb927.8.7630"
"420","Tb927.8.7630"
"421","Tb927.8.7740"
"422","Tb927.8.7740"
"423","Tb927.8.7740"
"424","Tb927.8.7740"
"425","Tb927.8.8320"
"426","Tb927.8.8320"
"427","Tb927.8.8320"
"428","Tb927.8.8320"
"429","Tb927.9.10130"
"430","Tb927.9.10130"
"431","Tb927.9.10130"
"432","Tb927.9.10130"
"433","Tb927.9.10650"
"434","Tb927.9.10650"
"435","Tb927.9.10650"
"436","Tb927.9.10650"
"437","Tb927.9.11730"
"438","Tb927.9.11730"
"439","Tb927.9.11730"
"440","Tb927.9.11730"
"441","Tb927.9.12200"
"442","Tb927.9.12200"
"443","Tb927.9.12200"
"444","Tb927.9.12200"
"445","Tb927.9.12460"
"446","Tb927.9.12460"
"447","Tb927.9.12460"
"448","Tb927.9.12460"
"449","Tb927.9.13200"
"450","Tb927.9.13200"
"451","Tb927.9.13200"
"452","Tb927.9.13200"
"453","Tb927.9.14510"
"454","Tb927.9.14510"
"455","Tb927.9.14510"
"456","Tb927.9.14510"
"457","Tb927.9.15570"
"458","Tb927.9.15570"
"459","Tb927.9.15570"
"460","Tb927.9.15570"
"461","Tb927.9.15840"
"462","Tb927.9.15840"
"463","Tb927.9.15840"
"464","Tb927.9.15840"
"465","Tb927.9.15880"
"466","Tb927.9.15880"
"467","Tb927.9.15880"
"468","Tb927.9.15880"
"469","Tb927.9.2300"
"470","Tb927.9.2300"
"471","Tb927.9.2300"
"472","Tb927.9.2300"
"473","Tb927.9.2440"
"474","Tb927.9.2440"
"475","Tb927.9.2440"
"476","Tb927.9.2440"
"477","Tb927.9.3170"
"478","Tb927.9.3170"
"479","Tb927.9.3170"
"480","Tb927.9.3170"
"481","Tb927.9.3380"
"482","Tb927.9.3380"
"483","Tb927.9.3380"
"484","Tb927.9.3380"
"485","Tb927.9.3810"
"486","Tb927.9.3810"
"487","Tb927.9.3810"
"488","Tb927.9.3810"
"489","Tb927.9.4590"
"490","Tb927.9.4590"
"491","Tb927.9.4590"
"492","Tb927.9.4590"
"493","Tb927.9.5400"
"494","Tb927.9.5400"
"495","Tb927.9.5400"
"496","Tb927.9.5400"
"497","Tb927.9.6490"
"498","Tb927.9.6490"
"499","Tb927.9.6490"
"500","Tb927.9.6490"
"501","Tb927.9.6580"
"502","Tb927.9.6580"
"503","Tb927.9.6580"
"504","Tb927.9.6580"
"505","Tb927.9.6980"
"506","Tb927.9.6980"
"507","Tb927.9.6980"
"508","Tb927.9.6980"
"509","Tb927.9.6990"
"510","Tb927.9.6990"
"511","Tb927.9.6990"
"512","Tb927.9.6990"
"513","Tb927.9.7890"
"514","Tb927.9.7890"
"515","Tb927.9.7890"
"516","Tb927.9.7890"
"517","Tb927.9.790"
"518","Tb927.9.790"
"519","Tb927.9.790"
"520","Tb927.9.790"
"521","Tb927.9.8320"
"522","Tb927.9.8320"
"523","Tb927.9.8320"
"524","Tb927.9.8320"
"525","Tb927.9.8360"
"526","Tb927.9.8360"
"527","Tb927.9.8360"
"528","Tb927.9.8360"
"529","Tb927.9.9350"
"530","Tb927.9.9350"
"531","Tb927.9.9350"
"532","Tb927.9.9350"
"533","Tb927.9.9370"
"534","Tb927.9.9370"
"535","Tb927.9.9370"
"536","Tb927.9.9370"
"537","Tb927.9.9400"
"538","Tb927.9.9400"
"539","Tb927.9.9400"
"540","Tb927.9.9400"
