ID	Name	Bgd count	Result count	Result gene list	Pct of bgd	Fold enrichment	Odds ratio	P-value	Benjamini	Bonferroni
GO:0005622	intracellular	5856	155	Tb927.1.1270,Tb927.1.1600,Tb927.1.2570,Tb927.1.3200,Tb927.1.3450,Tb927.1.880,Tb927.10.10090,Tb927.10.10170,Tb927.10.10200,Tb927.10.1080,Tb927.10.11340,Tb927.10.11450,Tb927.10.11480,Tb927.10.11700,Tb927.10.12890,Tb927.10.13120,Tb927.10.13220,Tb927.10.13280,Tb927.10.13360,Tb927.10.13560,Tb927.10.14380,Tb927.10.15430,Tb927.10.1550,Tb927.10.16120,Tb927.10.2530,Tb927.10.3210,Tb927.10.3570,Tb927.10.3790,Tb927.10.4060,Tb927.10.5660,Tb927.10.5770,Tb927.10.5840,Tb927.10.5910,Tb927.10.6400,Tb927.10.7100,Tb927.10.7380,Tb927.10.7410,Tb927.10.8060,Tb927.10.8120,Tb927.11.10090,Tb927.11.10710,Tb927.11.11290,Tb927.11.11550,Tb927.11.11680,Tb927.11.11780,Tb927.11.11920,Tb927.11.11950,Tb927.11.12180,Tb927.11.12190,Tb927.11.12850,Tb927.11.13520,Tb927.11.14120,Tb927.11.14300,Tb927.11.14370,Tb927.11.14560,Tb927.11.15430,Tb927.11.15530,Tb927.11.15910,Tb927.11.16730,Tb927.11.16920,Tb927.11.1700,Tb927.11.1980,Tb927.11.2370,Tb927.11.2670,Tb927.11.2950,Tb927.11.3130,Tb927.11.3430,Tb927.11.4180,Tb927.11.4490,Tb927.11.5000,Tb927.11.5110,Tb927.11.6160,Tb927.11.630,Tb927.11.6440,Tb927.11.6870,Tb927.11.7780,Tb927.11.8300,Tb927.11.8720,Tb927.11.880,Tb927.11.9220,Tb927.11.9530,Tb927.11.9590,Tb927.11.980,Tb927.2.100,Tb927.2.1810,Tb927.2.280,Tb927.2.340,Tb927.2.4390,Tb927.2.470,Tb927.2.4830,Tb927.2.5410,Tb927.3.1290,Tb927.3.1920,Tb927.3.2090,Tb927.3.2230,Tb927.3.3230,Tb927.3.3850,Tb927.3.4620,Tb927.4.1300,Tb927.4.1560,Tb927.4.2200,Tb927.4.2720,Tb927.4.3410,Tb927.4.3810,Tb927.4.4550,Tb927.5.1790,Tb927.5.2030,Tb927.5.3210,Tb927.5.3230,Tb927.5.3870,Tb927.5.780,Tb927.5.850,Tb927.5.890,Tb927.6.1500,Tb927.6.4090,Tb927.6.4480,Tb927.6.4650,Tb927.6.4740,Tb927.6.570,Tb927.6.700,Tb927.7.1340,Tb927.7.1910,Tb927.7.2080,Tb927.7.2100,Tb927.7.2240,Tb927.7.3620,Tb927.7.4520,Tb927.7.5110,Tb927.7.6670,Tb927.7.6890,Tb927.7.710,Tb927.8.1250,Tb927.8.1740,Tb927.8.1860,Tb927.8.4250,Tb927.8.5630,Tb927.8.6170,Tb927.8.6200,Tb927.8.6220,Tb927.8.6520,Tb927.8.6590,Tb927.8.7520,Tb927.8.820,Tb927.9.10230,Tb927.9.12780,Tb927.9.13320,Tb927.9.13380,Tb927.9.14260,Tb927.9.1530,Tb927.9.2320,Tb927.9.4230,Tb927.9.4680,Tb927.9.6430,Tb927.9.7210,Tb927.9.8410,	2.6	1.16	2.25	6.37982084212e-05	0.000991924153111	0.0123768524337
GO:0044464	cell part	6023	158	Tb927.1.1270,Tb927.1.1600,Tb927.1.2570,Tb927.1.3200,Tb927.1.3450,Tb927.1.880,Tb927.10.10090,Tb927.10.10170,Tb927.10.10200,Tb927.10.1080,Tb927.10.11340,Tb927.10.11450,Tb927.10.11480,Tb927.10.11700,Tb927.10.12500,Tb927.10.12510,Tb927.10.12890,Tb927.10.13120,Tb927.10.13220,Tb927.10.13280,Tb927.10.13360,Tb927.10.13560,Tb927.10.14380,Tb927.10.15430,Tb927.10.1550,Tb927.10.16120,Tb927.10.2530,Tb927.10.3210,Tb927.10.3570,Tb927.10.3790,Tb927.10.4060,Tb927.10.5660,Tb927.10.5770,Tb927.10.5840,Tb927.10.5910,Tb927.10.6400,Tb927.10.7100,Tb927.10.7380,Tb927.10.7410,Tb927.10.8060,Tb927.10.8120,Tb927.11.10090,Tb927.11.10710,Tb927.11.11290,Tb927.11.11550,Tb927.11.11680,Tb927.11.11780,Tb927.11.11920,Tb927.11.11950,Tb927.11.12180,Tb927.11.12190,Tb927.11.12850,Tb927.11.13520,Tb927.11.14120,Tb927.11.14300,Tb927.11.14370,Tb927.11.14560,Tb927.11.15430,Tb927.11.15530,Tb927.11.15910,Tb927.11.16730,Tb927.11.16920,Tb927.11.1700,Tb927.11.1980,Tb927.11.2370,Tb927.11.2670,Tb927.11.2950,Tb927.11.3130,Tb927.11.3430,Tb927.11.4180,Tb927.11.4490,Tb927.11.5000,Tb927.11.5110,Tb927.11.6160,Tb927.11.630,Tb927.11.6440,Tb927.11.6870,Tb927.11.7780,Tb927.11.8300,Tb927.11.8720,Tb927.11.880,Tb927.11.9220,Tb927.11.9530,Tb927.11.9590,Tb927.11.980,Tb927.2.100,Tb927.2.1810,Tb927.2.280,Tb927.2.340,Tb927.2.4390,Tb927.2.470,Tb927.2.4830,Tb927.2.5410,Tb927.3.1290,Tb927.3.1920,Tb927.3.2090,Tb927.3.2230,Tb927.3.3230,Tb927.3.3850,Tb927.3.4620,Tb927.4.1300,Tb927.4.1560,Tb927.4.2200,Tb927.4.2720,Tb927.4.3410,Tb927.4.3810,Tb927.4.4550,Tb927.5.1790,Tb927.5.2030,Tb927.5.3210,Tb927.5.3230,Tb927.5.3870,Tb927.5.780,Tb927.5.850,Tb927.5.890,Tb927.6.1500,Tb927.6.4090,Tb927.6.4480,Tb927.6.4650,Tb927.6.4740,Tb927.6.570,Tb927.6.700,Tb927.7.1340,Tb927.7.1910,Tb927.7.2080,Tb927.7.2100,Tb927.7.2240,Tb927.7.3620,Tb927.7.4520,Tb927.7.5110,Tb927.7.6670,Tb927.7.6890,Tb927.7.710,Tb927.7.7200,Tb927.8.1250,Tb927.8.1740,Tb927.8.1860,Tb927.8.4250,Tb927.8.5630,Tb927.8.6170,Tb927.8.6200,Tb927.8.6220,Tb927.8.6520,Tb927.8.6590,Tb927.8.7520,Tb927.8.820,Tb927.9.10230,Tb927.9.12780,Tb927.9.13320,Tb927.9.13380,Tb927.9.14260,Tb927.9.1530,Tb927.9.2320,Tb927.9.4230,Tb927.9.4680,Tb927.9.6430,Tb927.9.7210,Tb927.9.8410,	2.6	1.15	2.34	6.64691442806e-05	0.000991924153111	0.0128950139904
GO:0005623	cell	6023	158	Tb927.1.1270,Tb927.1.1600,Tb927.1.2570,Tb927.1.3200,Tb927.1.3450,Tb927.1.880,Tb927.10.10090,Tb927.10.10170,Tb927.10.10200,Tb927.10.1080,Tb927.10.11340,Tb927.10.11450,Tb927.10.11480,Tb927.10.11700,Tb927.10.12500,Tb927.10.12510,Tb927.10.12890,Tb927.10.13120,Tb927.10.13220,Tb927.10.13280,Tb927.10.13360,Tb927.10.13560,Tb927.10.14380,Tb927.10.15430,Tb927.10.1550,Tb927.10.16120,Tb927.10.2530,Tb927.10.3210,Tb927.10.3570,Tb927.10.3790,Tb927.10.4060,Tb927.10.5660,Tb927.10.5770,Tb927.10.5840,Tb927.10.5910,Tb927.10.6400,Tb927.10.7100,Tb927.10.7380,Tb927.10.7410,Tb927.10.8060,Tb927.10.8120,Tb927.11.10090,Tb927.11.10710,Tb927.11.11290,Tb927.11.11550,Tb927.11.11680,Tb927.11.11780,Tb927.11.11920,Tb927.11.11950,Tb927.11.12180,Tb927.11.12190,Tb927.11.12850,Tb927.11.13520,Tb927.11.14120,Tb927.11.14300,Tb927.11.14370,Tb927.11.14560,Tb927.11.15430,Tb927.11.15530,Tb927.11.15910,Tb927.11.16730,Tb927.11.16920,Tb927.11.1700,Tb927.11.1980,Tb927.11.2370,Tb927.11.2670,Tb927.11.2950,Tb927.11.3130,Tb927.11.3430,Tb927.11.4180,Tb927.11.4490,Tb927.11.5000,Tb927.11.5110,Tb927.11.6160,Tb927.11.630,Tb927.11.6440,Tb927.11.6870,Tb927.11.7780,Tb927.11.8300,Tb927.11.8720,Tb927.11.880,Tb927.11.9220,Tb927.11.9530,Tb927.11.9590,Tb927.11.980,Tb927.2.100,Tb927.2.1810,Tb927.2.280,Tb927.2.340,Tb927.2.4390,Tb927.2.470,Tb927.2.4830,Tb927.2.5410,Tb927.3.1290,Tb927.3.1920,Tb927.3.2090,Tb927.3.2230,Tb927.3.3230,Tb927.3.3850,Tb927.3.4620,Tb927.4.1300,Tb927.4.1560,Tb927.4.2200,Tb927.4.2720,Tb927.4.3410,Tb927.4.3810,Tb927.4.4550,Tb927.5.1790,Tb927.5.2030,Tb927.5.3210,Tb927.5.3230,Tb927.5.3870,Tb927.5.780,Tb927.5.850,Tb927.5.890,Tb927.6.1500,Tb927.6.4090,Tb927.6.4480,Tb927.6.4650,Tb927.6.4740,Tb927.6.570,Tb927.6.700,Tb927.7.1340,Tb927.7.1910,Tb927.7.2080,Tb927.7.2100,Tb927.7.2240,Tb927.7.3620,Tb927.7.4520,Tb927.7.5110,Tb927.7.6670,Tb927.7.6890,Tb927.7.710,Tb927.7.7200,Tb927.8.1250,Tb927.8.1740,Tb927.8.1860,Tb927.8.4250,Tb927.8.5630,Tb927.8.6170,Tb927.8.6200,Tb927.8.6220,Tb927.8.6520,Tb927.8.6590,Tb927.8.7520,Tb927.8.820,Tb927.9.10230,Tb927.9.12780,Tb927.9.13320,Tb927.9.13380,Tb927.9.14260,Tb927.9.1530,Tb927.9.2320,Tb927.9.4230,Tb927.9.4680,Tb927.9.6430,Tb927.9.7210,Tb927.9.8410,	2.6	1.15	2.34	6.64691442806e-05	0.000991924153111	0.0128950139904
GO:0031974	membrane-enclosed lumen	1469	54	Tb927.1.3200,Tb927.1.3450,Tb927.1.880,Tb927.10.10170,Tb927.10.11480,Tb927.10.11700,Tb927.10.13220,Tb927.10.13560,Tb927.10.14380,Tb927.10.1550,Tb927.10.2530,Tb927.10.3210,Tb927.10.4060,Tb927.10.5770,Tb927.10.7380,Tb927.10.8120,Tb927.11.10710,Tb927.11.11290,Tb927.11.12190,Tb927.11.13520,Tb927.11.14370,Tb927.11.14560,Tb927.11.15430,Tb927.11.15910,Tb927.11.16920,Tb927.11.1980,Tb927.11.2670,Tb927.11.3430,Tb927.11.630,Tb927.11.8720,Tb927.11.880,Tb927.11.9220,Tb927.2.1810,Tb927.2.5410,Tb927.3.2090,Tb927.3.3230,Tb927.3.4620,Tb927.4.2720,Tb927.4.3810,Tb927.5.1790,Tb927.5.3210,Tb927.5.3870,Tb927.5.780,Tb927.5.850,Tb927.6.1500,Tb927.6.4090,Tb927.6.4650,Tb927.7.1340,Tb927.7.4520,Tb927.7.6670,Tb927.7.6890,Tb927.8.5630,Tb927.8.6170,Tb927.9.10230,	3.7	1.61	1.9	0.000133386987869	0.00161731722791	0.0258770756466
GO:0070013	intracellular organelle lumen	1469	54	Tb927.1.3200,Tb927.1.3450,Tb927.1.880,Tb927.10.10170,Tb927.10.11480,Tb927.10.11700,Tb927.10.13220,Tb927.10.13560,Tb927.10.14380,Tb927.10.1550,Tb927.10.2530,Tb927.10.3210,Tb927.10.4060,Tb927.10.5770,Tb927.10.7380,Tb927.10.8120,Tb927.11.10710,Tb927.11.11290,Tb927.11.12190,Tb927.11.13520,Tb927.11.14370,Tb927.11.14560,Tb927.11.15430,Tb927.11.15910,Tb927.11.16920,Tb927.11.1980,Tb927.11.2670,Tb927.11.3430,Tb927.11.630,Tb927.11.8720,Tb927.11.880,Tb927.11.9220,Tb927.2.1810,Tb927.2.5410,Tb927.3.2090,Tb927.3.3230,Tb927.3.4620,Tb927.4.2720,Tb927.4.3810,Tb927.5.1790,Tb927.5.3210,Tb927.5.3870,Tb927.5.780,Tb927.5.850,Tb927.6.1500,Tb927.6.4090,Tb927.6.4650,Tb927.7.1340,Tb927.7.4520,Tb927.7.6670,Tb927.7.6890,Tb927.8.5630,Tb927.8.6170,Tb927.9.10230,	3.7	1.61	1.9	0.000133386987869	0.00161731722791	0.0258770756466
GO:0043233	organelle lumen	1469	54	Tb927.1.3200,Tb927.1.3450,Tb927.1.880,Tb927.10.10170,Tb927.10.11480,Tb927.10.11700,Tb927.10.13220,Tb927.10.13560,Tb927.10.14380,Tb927.10.1550,Tb927.10.2530,Tb927.10.3210,Tb927.10.4060,Tb927.10.5770,Tb927.10.7380,Tb927.10.8120,Tb927.11.10710,Tb927.11.11290,Tb927.11.12190,Tb927.11.13520,Tb927.11.14370,Tb927.11.14560,Tb927.11.15430,Tb927.11.15910,Tb927.11.16920,Tb927.11.1980,Tb927.11.2670,Tb927.11.3430,Tb927.11.630,Tb927.11.8720,Tb927.11.880,Tb927.11.9220,Tb927.2.1810,Tb927.2.5410,Tb927.3.2090,Tb927.3.3230,Tb927.3.4620,Tb927.4.2720,Tb927.4.3810,Tb927.5.1790,Tb927.5.3210,Tb927.5.3870,Tb927.5.780,Tb927.5.850,Tb927.6.1500,Tb927.6.4090,Tb927.6.4650,Tb927.7.1340,Tb927.7.4520,Tb927.7.6670,Tb927.7.6890,Tb927.8.5630,Tb927.8.6170,Tb927.9.10230,	3.7	1.61	1.9	0.000133386987869	0.00161731722791	0.0258770756466
GO:0031981	nuclear lumen	1322	49	Tb927.1.3200,Tb927.1.3450,Tb927.1.880,Tb927.10.10170,Tb927.10.11480,Tb927.10.11700,Tb927.10.13220,Tb927.10.13560,Tb927.10.14380,Tb927.10.1550,Tb927.10.2530,Tb927.10.3210,Tb927.10.4060,Tb927.10.5770,Tb927.10.8120,Tb927.11.10710,Tb927.11.11290,Tb927.11.12190,Tb927.11.13520,Tb927.11.14370,Tb927.11.14560,Tb927.11.15430,Tb927.11.15910,Tb927.11.16920,Tb927.11.1980,Tb927.11.2670,Tb927.11.3430,Tb927.11.630,Tb927.11.8720,Tb927.11.880,Tb927.11.9220,Tb927.2.1810,Tb927.2.5410,Tb927.3.2090,Tb927.3.3230,Tb927.3.4620,Tb927.4.2720,Tb927.4.3810,Tb927.5.3210,Tb927.5.780,Tb927.5.850,Tb927.6.4090,Tb927.6.4650,Tb927.7.4520,Tb927.7.6670,Tb927.7.6890,Tb927.8.5630,Tb927.8.6170,Tb927.9.10230,	3.7	1.62	1.89	0.000254410145961	0.0029032687245	0.0493555683165
GO:0031967	organelle envelope	385	19	Tb927.10.15430,Tb927.10.7100,Tb927.11.11950,Tb927.11.13520,Tb927.11.15530,Tb927.11.16730,Tb927.11.2370,Tb927.11.2950,Tb927.11.4490,Tb927.11.5110,Tb927.11.7780,Tb927.11.980,Tb927.2.5410,Tb927.6.4740,Tb927.7.1340,Tb927.8.1740,Tb927.8.820,Tb927.9.2320,Tb927.9.4230,	4.9	2.16	2.36	0.00123767547343	0.0126373179919	0.240109041846
GO:0031975	envelope	385	19	Tb927.10.15430,Tb927.10.7100,Tb927.11.11950,Tb927.11.13520,Tb927.11.15530,Tb927.11.16730,Tb927.11.2370,Tb927.11.2950,Tb927.11.4490,Tb927.11.5110,Tb927.11.7780,Tb927.11.980,Tb927.2.5410,Tb927.6.4740,Tb927.7.1340,Tb927.8.1740,Tb927.8.820,Tb927.9.2320,Tb927.9.4230,	4.9	2.16	2.36	0.00123767547343	0.0126373179919	0.240109041846
GO:0005575	cellular component	6378	160	Tb927.1.1270,Tb927.1.1600,Tb927.1.2570,Tb927.1.3200,Tb927.1.3450,Tb927.1.880,Tb927.10.10090,Tb927.10.10170,Tb927.10.10200,Tb927.10.1080,Tb927.10.11340,Tb927.10.11450,Tb927.10.11480,Tb927.10.11700,Tb927.10.12500,Tb927.10.12510,Tb927.10.12890,Tb927.10.13120,Tb927.10.13220,Tb927.10.13280,Tb927.10.13360,Tb927.10.13560,Tb927.10.14380,Tb927.10.15430,Tb927.10.1550,Tb927.10.16120,Tb927.10.2530,Tb927.10.3210,Tb927.10.3570,Tb927.10.3790,Tb927.10.4060,Tb927.10.5660,Tb927.10.5770,Tb927.10.5840,Tb927.10.5910,Tb927.10.6400,Tb927.10.7100,Tb927.10.7380,Tb927.10.7410,Tb927.10.8060,Tb927.10.8120,Tb927.11.10090,Tb927.11.10710,Tb927.11.11290,Tb927.11.11550,Tb927.11.11680,Tb927.11.11780,Tb927.11.11920,Tb927.11.11950,Tb927.11.12180,Tb927.11.12190,Tb927.11.12850,Tb927.11.13520,Tb927.11.14120,Tb927.11.14300,Tb927.11.14370,Tb927.11.14560,Tb927.11.15430,Tb927.11.15530,Tb927.11.15910,Tb927.11.16730,Tb927.11.16920,Tb927.11.1700,Tb927.11.1980,Tb927.11.2370,Tb927.11.2670,Tb927.11.2950,Tb927.11.3130,Tb927.11.3430,Tb927.11.4180,Tb927.11.4490,Tb927.11.5000,Tb927.11.5110,Tb927.11.6160,Tb927.11.630,Tb927.11.6440,Tb927.11.6870,Tb927.11.7780,Tb927.11.8300,Tb927.11.8720,Tb927.11.880,Tb927.11.9220,Tb927.11.9530,Tb927.11.9590,Tb927.11.980,Tb927.2.100,Tb927.2.1810,Tb927.2.280,Tb927.2.340,Tb927.2.4390,Tb927.2.470,Tb927.2.4830,Tb927.2.5410,Tb927.3.1290,Tb927.3.1920,Tb927.3.2090,Tb927.3.2230,Tb927.3.3230,Tb927.3.3850,Tb927.3.4620,Tb927.4.1300,Tb927.4.1560,Tb927.4.2200,Tb927.4.2720,Tb927.4.3410,Tb927.4.3810,Tb927.4.4550,Tb927.5.1790,Tb927.5.2030,Tb927.5.3210,Tb927.5.3230,Tb927.5.3870,Tb927.5.3930,Tb927.5.780,Tb927.5.850,Tb927.5.890,Tb927.6.1500,Tb927.6.4090,Tb927.6.4480,Tb927.6.4650,Tb927.6.4740,Tb927.6.570,Tb927.6.700,Tb927.7.1340,Tb927.7.1910,Tb927.7.2080,Tb927.7.2100,Tb927.7.2240,Tb927.7.3620,Tb927.7.4520,Tb927.7.5110,Tb927.7.6670,Tb927.7.6890,Tb927.7.710,Tb927.7.7200,Tb927.8.1250,Tb927.8.1740,Tb927.8.1860,Tb927.8.4250,Tb927.8.5240,Tb927.8.5630,Tb927.8.6170,Tb927.8.6200,Tb927.8.6220,Tb927.8.6520,Tb927.8.6590,Tb927.8.7520,Tb927.8.820,Tb927.9.10230,Tb927.9.12780,Tb927.9.13320,Tb927.9.13380,Tb927.9.14260,Tb927.9.1530,Tb927.9.2320,Tb927.9.4230,Tb927.9.4680,Tb927.9.6430,Tb927.9.7210,Tb927.9.8410,	2.5	1.1	1.98	0.00230286649624	0.0223378050135	0.44675610027
GO:0005635	nuclear envelope	156	10	Tb927.10.15430,Tb927.10.7100,Tb927.11.13520,Tb927.11.15530,Tb927.11.2370,Tb927.11.2950,Tb927.11.5110,Tb927.11.980,Tb927.6.4740,Tb927.8.820,	6.4	2.8	3.04	0.00300397557472	0.0277510124522	0.582771261497
GO:0016281	eukaryotic translation initiation factor 4F complex	16	3	Tb927.11.6870,Tb927.11.9530,Tb927.9.4680,	18.8	8.19	10.01	0.00529661252553	0.0467064922706	1.0
GO:1902494	catalytic complex	227	12	Tb927.1.3200,Tb927.10.1550,Tb927.11.14300,Tb927.11.4490,Tb927.11.5000,Tb927.11.9220,Tb927.2.1810,Tb927.2.5410,Tb927.3.1290,Tb927.4.3810,Tb927.8.4250,Tb927.9.6430,	5.3	2.31	2.48	0.00578407516767	0.0487874166316	1.0
