"","x"
"94","Tb927.7.4270"
"95","Tb927.7.4600"
"96","Tb927.7.4640"
"97","Tb927.7.4740"
"98","Tb927.7.4960"
"99","Tb927.7.4980"
"100","Tb927.7.5670"
"101","Tb927.7.5720"
"102","Tb927.7.6200"
"103","Tb927.7.6810"
"104","Tb927.7.7490"
"105","Tb927.7.7500"
"106","Tb927.8.1450"
"107","Tb927.8.2030"
"108","Tb927.8.2340"
"109","Tb927.8.2470"
"110","Tb927.8.2730"
"111","Tb927.8.4480"
"112","Tb927.8.4630"
"113","Tb927.8.4930"
"114","Tb927.8.5020"
"115","Tb927.8.5270"
"116","Tb927.8.5410"
"117","Tb927.8.5430"
"118","Tb927.8.6050"
"119","Tb927.8.6430"
"120","Tb927.8.6890"
"121","Tb927.8.6930"
"122","Tb927.8.7150"
"123","Tb927.8.7370"
"124","Tb927.8.7440"
"125","Tb927.8.7860"
"126","Tb927.8.8320"
"127","Tb927.9.1520"
"128","Tb927.9.2070"
"129","Tb927.9.2150"
"130","Tb927.9.2610"
"131","Tb927.9.2870"
"132","Tb927.9.3130"
"133","Tb927.9.3320"
"134","Tb927.9.3630"
"135","Tb927.9.3800"
"136","Tb927.9.3820"
"137","Tb927.9.3870"
"138","Tb927.9.4810"
"139","Tb927.9.5000"
"140","Tb927.9.5220"
"141","Tb927.9.5890"
"142","Tb927.9.6880"
"143","Tb927.9.9320"
"144","Tb927.9.9350"
"145","Tb927.9.9380"
"146","Tb927.9.9420"
"147","Tb927.9.9680"
"148","Tb927.9.10160"
"149","Tb927.9.10180"
"150","Tb927.9.10200"
"151","Tb927.9.11130"
"152","Tb927.9.12280"
"153","Tb927.9.12290"
"154","Tb927.9.12680"
"155","Tb927.9.13060"
"156","Tb927.9.15050"
"157","Tb927.10.750"
"158","Tb927.10.1260"
"159","Tb927.10.1710"
"160","Tb927.10.1740"
"161","Tb927.10.2160"
"162","Tb927.10.2170"
"163","Tb927.10.2500"
"164","Tb927.10.2940"
"165","Tb927.10.3760"
"166","Tb927.10.4400"
"167","Tb927.10.4800"
"168","Tb927.10.4820"
"169","Tb927.10.5000"
"170","Tb927.10.5860"
"171","Tb927.10.6200"
"172","Tb927.10.6390"
"173","Tb927.10.6480"
"174","Tb927.10.6850"
"175","Tb927.10.6890"
"176","Tb927.10.6990"
"177","Tb927.10.7600"
"178","Tb927.10.7870"
"179","Tb927.10.8240"
"180","Tb927.10.8360"
"181","Tb927.10.8620"
"182","Tb927.10.8860"
"183","Tb927.10.8870"
"184","Tb927.10.8920"
"185","Tb927.10.9260"
"186","Tb927.10.9580"
"187","Tb927.10.9720"
"188","Tb927.10.10040"
"189","Tb927.10.11770"
"190","Tb927.10.12960"
"191","Tb927.10.13000"
"192","Tb927.10.13110"
"193","Tb927.10.13390"
"194","Tb927.10.13530"
"195","Tb927.10.13640"
"196","Tb927.10.13690"
"197","Tb927.10.13820"
"198","Tb927.10.13850"
"199","Tb927.10.13910"
"200","Tb10_snoRNA_0055:snoRNA"
"201","Tb927.10.14190"
"202","Tb927.10.14220"
"203","Tb927.10.14730"
"204","Tb927.10.15780"
"205","Tb927.10.15880"
"206","Tb927.10.16150"
"207","Tb927.11.180"
"208","Tb927.11.430"
"209","Tb927.11.1470"
"210","Tb927.11.1960"
"211","Tb927.11.2160"
"212","Tb927.11.2350"
"213","Tb927.11.3090"
"214","Tb927.11.3990"
"215","Tb927.11.4780"
"216","Tb927.11.4790"
"217","Tb927.11.4830"
"218","Tb927.11.5270"
"219","Tb927.11.5460"
"220","Tb927.11.6380"
"221","Tb927.11.6710"
"222","Tb927.11.7213"
"223","Tb927.11.7240"
"224","Tb927.11.8000"
"225","Tb927.11.8010"
"226","Tb927.11.8360"
"227","Tb927.11.8420"
"228","Tb927.11.9020"
"229","Tb927.11.9660"
"230","Tb927.11.9790"
"231","Tb927.11.9800"
"232","Tb927.11.9840"
"233","Tb927.11.10570"
"234","Tb927.11.10770"
"235","Tb927.11.10850"
"236","Tb927.11.11940"
"237","Tb927.11.12070"
"238","Tb927.11.12280"
"239","Tb927.11.12290"
"240","Tb927.11.12320"
"241","Tb927.11.13940"
"242","Tb927.11.14720"
"243","Tb927.11.15330"
"244","Tb927.11.15920"
"245","Tb927.11.16770"
"246","Tb927.11.17870"
"247","Tb927.1.4780"
